id,ra,dec,transient_label,host_label,offset,redshift,transient_mag,transient_filter,u,g,r,i,z
SN 2015cm,220.15958,53.50383,SN,GALAXY,0.0463652936551248,0.056798,16.9,V-Johnson,15.86452,14.8402,14.70074,14.37425,14.28574
SN 2015cj,331.01146,9.51389,SN,STAR,0.029188682604551,0,18.05,g-Sloan,21.7917,21.40081,21.7542,21.60629,21.18273
SN 2015bq,188.77654,31.24317,SN,STAR,0.0407268231024671,0,17.9,Clear-,24.29561,24.13679,23.16935,22.23395,21.3174
SN 2015bo,212.47971,17.53211,SN,GALAXY,0.044737594424488,0.376215,18.4,V-crts-CRTS,22.97933,22.07301,21.55863,21.20256,20.77854
SN 2015bn,173.42312,0.72597,SN,GALAXY,0.00422907395825006,0.370916,16.96,w-PS1,23.10905,22.29827,22.05922,22.05945,21.6307
SN 2015bi,218.06379,26.32556,SN,GALAXY,0.0671913973844475,0.025572,16.58,V-Johnson,17.33237,15.86329,15.4497,15.20312,15.08485
SN 2015bf,351.20429,15.28111,SN,GALAXY,0.018271810477897,-9999,17.3,,21.32001,21.05354,20.99097,23.03263,21.2546
SN 2015bh,137.39608,33.12281,SN,STAR,0.047768056829033,0,19.1,,24.09358,21.52121,22.84132,23.02444,22.8269
SN 2015bc,80.74962,-0.13817,SN,STAR,0.034859889819651,0,18.1,,22.89874,22.88614,24.80202,24.3618,22.82689
SN 2015bd,170.94117,-1.10589,SN,GALAXY,0.0104629142488462,0.238353,15.9,,20.86743,19.79138,19.83792,19.73799,19.17721
SN 2015ba,218.12162,49.89292,SN,STAR,0.0436745695626943,0,16.7,,24.4813,23.96275,23.03452,21.86545,22.173
SN 2015az,47.42712,40.97481,SN,GALAXY,0.0565402667294071,0.031641,17.6,,16.71845,14.94288,14.0649,13.63974,13.33628
SN 2015ax,19.565,15.09967,SN,STAR,0.0319554111827084,0,17.2,,22.46842,21.86441,21.93743,21.68474,21.84294
SN 2015ay,17.44487,13.30803,SN,GALAXY,0.0151494829799923,-9999,16.8,,22.45956,22.26812,22.14349,22.6016,22.82689
SN 2015as,152.04737,51.84469,SN,STAR,0.0343997192961344,0,16.0,,21.5629,21.16375,21.28909,21.49264,20.90872
SN 2015ap,31.3055,6.10233,SN,GALAXY,0.00425879988779101,0.231744,17.3,,18.10862,17.83435,17.85934,18.16401,18.11322
SN 2015am,32.29125,31.99764,SN,STAR,0.0300332115084812,0,18.7,,23.36601,22.0159,22.01334,22.04332,22.04846
SN 2015ah,345.10262,1.62689,SN,GALAXY,0.0235999113217843,0.384655,15.9,,21.57895,21.53387,21.48514,21.60102,22.6684
SN 2015ag,10.59108,29.64486,SN,STAR,0.0603629874857581,0,19.1,,22.27896,22.30555,22.50576,22.5734,22.79369
SN 2015ac,349.1805,33.99656,SN,GALAXY,0.0528002437000271,-9999,17.5,,15.37309,13.66577,12.69188,12.20101,11.77329
SN 2015aa,198.22375,28.79869,SN,GALAXY,0.0304756997511675,0.130212,20.6,,22.14667,20.84758,20.44207,20.21273,19.822
SN 2015Z,226.16992,12.62878,SN,STAR,0.0296250951912983,0,17.5,,22.7504,21.34189,21.86756,22.0793,21.88813
SN 2015Y,135.65779,25.9345,SN,GALAXY,0.0413703492209935,-9999,17.9,,17.37172,16.26167,16.45136,16.97557,22.68917
SN 2015U,112.22446,33.81961,SN,GALAXY,0.09416464574806,0.020304,16.4,,16.21532,14.27629,13.12016,12.56027,12.05148
SN 2015X,109.17742,29.85631,SN,OTHER,+13:34:45.70,,17.2,,UGC 3617        ,,,,
SN 2015R,206.14029,4.78153,SN,STAR,0.0786423124821681,0,17.8,,21.75511,21.84987,21.81421,23.24575,22.66605
SN 2015Q,176.89617,55.97075,SN,STAR,0.049193998501724,0,16.0,,21.48321,20.64625,20.63458,20.83664,20.78113
SN 2015K,353.96775,23.61447,SN,STAR,0.073225465051636,0,16.3,,21.8535,21.82853,21.77448,22.49889,22.01001
SN 2015H,163.67567,-21.0705,SN,STAR,0.0386651730769003,0,16.9,,21.62465,21.3405,21.33019,22.81263,22.79255
SN 2015D,198.1715,12.6005,SN,STAR,0.0566718455365236,0,17.5,,22.03307,21.06748,21.65463,23.32045,22.56784
SN 2015E,48.39712,0.25086,SN,GALAXY,0.0280659118205818,0.04232,17.0,,18.20236,16.82211,16.14692,15.77633,15.4742
SN 2015A,145.31479,35.88817,SN,STAR,0.0555194762073991,0,16.6,,24.25267,22.93204,23.89527,22.57474,21.83847
SN 2014ey,226.12487,2.3309,SN,GALAXY,0.0635577384163975,0.068376,20.35,R-PTF,21.11078,20.58306,20.84864,21.02673,21.34681
SN 2014ei,75.81829,-2.93639,SN,STAR,0.0220678206683255,0,17.8,,22.54421,21.74508,24.80203,24.3618,21.48941
SN 2014ek,359.02729,29.37842,SN,STAR,0.00586975136108876,0,18.5,Clear-,21.86742,21.60396,22.35479,24.3618,22.8269
SN 2014ee,119.79908,32.91108,SN,GALAXY,0.0458788939266407,-9999,17.3,,22.11697,21.31959,21.52444,22.76801,22.8269
SN 2014ed,142.30729,22.57678,SN,GALAXY,0.0186177213735236,0.327768,19.5,,23.22958,21.91882,21.43141,21.01979,20.79365
SN 2014dz,52.05912,38.01975,SN,STAR,0.0258407713382854,0,17.3,,24.99439,24.23625,23.95516,22.33913,22.00904
SN 2014dy,42.24108,-0.76069,SN,GALAXY,0.00744596922313522,0.075614,18.8,,19.11614,17.19049,16.29219,15.89852,15.56316
SN 2014ds,122.81854,25.17983,SN,STAR,0.0526113430194174,0,16.3,,21.33664,21.29996,21.81254,23.24783,22.8269
SN 2014dr,50.69329,0.15575,SN,STAR,0.0918147533301188,0,16.6,,24.5773,24.48653,23.88672,23.7452,21.43784
SN 2014dk,7.04983,7.16219,SN,GALAXY,0.0716112880717358,0.131319,17.0,,21.97573,20.72622,20.3042,20.1544,19.90125
SN 2014dj,14.41742,43.79283,SN,GALAXY,0.0598072597925062,0.007449,17.0,,15.91754,14.29535,13.42362,12.96738,12.60281
SN 2014dl,247.44204,8.64183,SN,STAR,0.0738778170697314,0,16.5,,23.85772,23.84019,23.75806,22.0662,22.72597
SN 2014dh,314.13504,-0.54642,SN,GALAXY,0.0315821525453199,0.071914,18.5,,19.57078,18.12251,17.39776,16.98564,16.63411
SN 2014db,63.41025,25.4795,SN,STAR,0.084191042310101,0,17.1,,24.31894,22.65727,23.3087,22.72814,22.82689
SN 2014cx,14.94929,-7.57183,SN,STAR,0.0290085189761093,0,15.6,,21.33798,22.92719,23.41615,24.3618,22.8269
SN 2014cy,356.06679,10.77014,SN,STAR,0.0327011096675366,0,16.2,,24.63464,23.3359,24.80203,24.3618,22.8269
SN 2014cv,239.76496,51.305,SN,GALAXY,0.0998446138902297,0.876986,20.0,,16.96163,19.34994,17.99412,18.19684,19.44442
SN 2014ct,149.85483,-0.25533,SN,STAR,0.0829399559822109,0,18.7,,23.40827,22.63525,23.11423,23.83108,22.80245
SN 2014cn,182.29808,29.17247,SN,GALAXY,0.0812003955961088,0.355977,17.6,,20.97995,20.49394,20.11592,20.36464,19.75988
SN 2014ch,239.62958,12.86656,SN,GALAXY,0.0463633389102689,0.064502,17.4,,20.91734,19.56612,19.44562,19.23145,19.31242
SN 2014cf,345.47071,14.41403,SN,GALAXY,0.0114774776486984,0.029567,18.8,,18.2209,17.43409,17.13214,16.93839,16.8038
SN 2014ce,351.92025,23.58928,SN,GALAXY,0.0449026527494749,0.014324,17.0,,14.41679,13.5543,13.22409,13.10289,12.94854
SN 2014bs,205.5405,4.26242,SN,STAR,0.0656729091104566,0,18.9,,24.90704,23.37182,22.43244,21.91268,21.67662
SN 2014bq,241.85575,36.79325,SN,GALAXY,0.0519456358435812,0.059007,17.8,,21.21014,19.70359,19.45534,19.13128,18.89916
SN 2014bo,246.94229,41.73992,SN,STAR,0.0530007880241375,0,19.3,,22.97988,25.11438,24.80203,24.3618,22.72026
SN 2014bl,201.41171,25.95942,SN,GALAXY,0.00177256896579761,0.061355,18.3,,20.2225,19.4897,19.44474,19.25884,19.10775
SN 2014bm,265.634,67.59494,SN,STAR,0.0522759102770545,0,17.4,,22.55906,24.17869,24.3821,24.3618,22.82689
SN 2014bp,234.13017,46.90394,SN,GALAXY,0.0770206005400701,0.089736,18.1,,20.63534,19.46343,19.02647,18.77925,18.69461
SN 2014bk,208.51008,20.00675,SN,GALAXY,0.00515667150348502,0.076566,17.9,,19.96177,19.2415,19.10897,18.84189,18.85558
SN 2014be,242.39633,42.44178,SN,GALAXY,0.0754750157327696,0.074802,18.6,,20.41664,19.00333,18.67232,18.37868,18.44489
SN 2014bf,239.39679,18.02989,SN,GALAXY,0.0747434179750136,0.759242,17.4,,24.62215,24.99639,22.61443,20.64174,21.44551
SN 2014bi,181.51246,47.49264,SN,STAR,0.0672523693446816,0,18.2,,23.7425,21.58053,20.95186,20.71891,20.28184
SN 2014bh,186.23617,21.36139,SN,GALAXY,0.0354021256640895,-9999,17.4,,19.79555,19.54884,24.90991,18.72385,21.38466
SN 2014bg,218.94125,24.72164,SN,STAR,0.095887646746548,0,17.0,,22.43241,22.63896,23.3462,23.579,22.64988
SN 2014bc,184.74046,47.30314,SN,GALAXY,0.0606561533108374,-9999,14.8,,12.50324,10.92141,10.10156,9.662837,9.389752
SN 2014bb,203.20462,41.87086,SN,STAR,0.0876564702081176,0,16.5,,22.14724,21.89875,24.80203,24.3618,22.8269
SN 2015bz,13.73671,10.801,SN,GALAXY,0.0402347233515346,0.490617,18.2,Clear-,24.36695,24.03836,24.16791,22.34607,22.37148
SN 2014az,353.09517,15.85294,SN,STAR,0.00701981712522705,0,16.3,,22.15364,21.66949,21.5901,21.83842,21.6753
SN 2014aw,242.59838,47.07786,SN,GALAXY,0.0246271149163732,0.145699,16.5,,22.68714,21.1467,21.10713,20.92755,20.43603
SN 2014av,135.08342,52.49111,SN,STAR,0.0698318832185427,0,16.2,,22.43448,22.02534,24.80203,24.3618,22.8269
SN 2014as,210.22704,40.98322,SN,STAR,0.0576441941494994,0,17.3,,21.71294,21.8099,21.55351,22.00341,22.8269
SN 2014an,222.92887,8.57014,SN,GALAXY,0.0583868347364273,0.135931,18.6,,22.45082,19.11652,18.37706,17.91698,17.64788
SN 2014aq,168.14467,12.07356,SN,GALAXY,0.0833141672346014,0.051274,17.7,,17.30217,16.11175,15.52132,15.16408,14.9046
SN 2014al,246.73033,33.64011,SN,GALAXY,0.0241356776348807,0.710829,16.8,,23.35433,22.64873,22.52066,23.22808,22.92999
SN 2014am,230.827,18.29258,SN,GALAXY,0.08947394731945,0.59333,17.4,,25.61142,23.02346,21.89907,21.09845,20.46632
SN 2014ah,178.87846,11.92397,SN,GALAXY,0.0845763591041435,0.034089,15.4,,17.32913,15.52834,14.7448,14.37393,14.0938
SN 2014ag,247.6695,44.50964,SN,STAR,0.0405658720324482,0,15.5,,23.11688,22.00746,22.25288,22.27427,22.57314
SN 2014ab,207.02496,7.38789,SN,GALAXY,0.0261216847318957,0.022806,16.4,,17.67653,16.6405,16.25307,16.05741,15.98534
SN 2014ac,226.16704,12.63167,SN,GALAXY,0.0930353395178318,0.184957,16.6,,23.12216,20.97743,20.24577,19.81489,19.56708
SN 2014aa,176.26492,19.97372,SN,GALAXY,0.0702024878073042,0.008914,15.7,,15.68662,13.74176,12.89457,12.46814,12.16084
SN 2014W,178.67621,44.02169,SN,GALAXY,0.0175145718327444,0.079281,17.5,,21.1513,19.70051,19.29981,19.04805,18.9543
SN 2014U,176.21733,19.45494,SN,GALAXY,0.0479631093293935,0.024769,18.9,,16.16217,14.82723,14.1656,13.8214,13.51603
SN 2014T,219.02075,2.34283,SN,GALAXY,0.0311744359170046,0.164121,18.7,,22.03924,20.91245,20.40648,20.2059,19.92492
SN 2014Q,124.70917,57.10081,SN,STAR,0.0362653568377363,0,19.2,,22.44884,25.11437,24.80202,24.3618,22.37738
SN 2013hv,162.74696,-23.65817,SN,GALAXY,0.0572181230121963,-9999,17.8,,17.46226,25.37092,24.8448,24.73383,23.20436
SN 2013hr,224.75354,49.81322,SN,STAR,0.0960923589328375,0,16.2,,24.86588,24.5039,23.35446,22.53149,21.43428
SN 2013hs,29.72371,5.59039,SN,STAR,0.0463416288154439,0,15.8,,22.4317,21.2766,20.5782,20.1632,20.18309
SN 2013hp,348.49883,24.89414,SN,STAR,0.0752322056731815,0,18.0,,22.88139,21.96283,20.95174,21.54129,21.55033
SN 2013hl,177.50067,21.33794,SN,STAR,0.0967237699657894,0,16.7,,24.88227,23.91936,22.85807,23.62745,22.65687
SN 2013ho,121.74592,46.13656,SN,STAR,0.0128624463200178,0,17.4,,22.99998,22.44851,22.31568,22.54475,22.86489
SN 2013he,193.27612,36.81669,SN,GALAXY,0.0469303135992913,0.01441,16.5,,17.29548,16.24489,15.83221,15.63016,15.65083
SN 2013hb,27.693,33.10989,SN,GALAXY,0.00472228883731408,0.08367,17.1,,19.96278,17.83084,16.9371,16.54844,16.26003
SN 2013gx,15.59696,20.55589,SN,GALAXY,0.0343149807670425,0.671195,17.8,,19.97736,21.07771,21.31977,21.21705,23.59466
SN 2013gw,200.70158,33.50575,SN,GALAXY,0.0935093245251697,0.357317,16.5,,22.82498,22.0574,21.22992,21.06088,20.86227
SN 2013gu,26.65946,4.22344,SN,GALAXY,0.0952241335389828,0.051026,15.5,,22.37595,21.87411,21.57113,22.39143,22.82701
SN 2013gs,142.78696,46.38483,SN,STAR,0.0989295463308311,0,17.3,,24.04312,22.34837,23.34825,24.3618,22.52201
SN 2013gm,173.58817,15.65919,SN,GALAXY,0.0757738981052087,0.019481,17.5,,16.04853,14.87566,14.37216,14.11692,13.89816
SN 2013gl,172.752,20.46953,SN,GALAXY,0.0585586004803874,0.019647,16.7,,15.37411,14.37504,13.9121,13.6901,13.43963
SN 2013gf,136.36025,56.40344,SN,GALAXY,0.0816146518192197,0.104631,18.3,,20.13461,17.99334,17.0151,16.57297,16.23936
SN 2013gb,134.71883,41.58336,SN,STAR,0.0741074094766062,0,16.7,,22.48775,25.11437,24.80203,24.3618,22.8269
SN 2013ft,355.39667,3.72514,SN,STAR,0.0206836724319018,0,18.6,,22.57759,21.87735,21.62608,21.0326,20.99561
SN 2013fs,349.93612,10.18458,SN,GALAXY,0.0248658196335814,0.537736,16.5,,20.91012,20.52462,20.60481,20.611,20.62918
SN 2013fo,20.13308,12.05339,SN,GALAXY,0.0941947932410554,0.053125,17.7,,18.72822,17.45565,17.0055,16.72249,16.55557
SN 2013fi,46.16067,42.23039,SN,STAR,0.0606911257527765,0,18.1,,22.24641,19.46672,18.05673,17.32342,16.86017
SN 2013fk,29.38979,-2.09922,SN,GALAXY,0.0509449289795707,0.886315,18.5,,21.86922,23.0081,23.12923,24.3618,22.58101
SN 2013fj,333.86879,15.56781,SN,GALAXY,0.0955443694117208,0.032257,16.7,,16.81537,15.40881,14.81113,14.46643,14.24736
SN 2013eu,156.09296,78.60653,SN,STAR,0.0970761224633589,0,15.6,,21.31432,21.04609,22.45072,24.3618,22.8269
SN 2013es,212.70904,55.42333,SN,STAR,0.0305268388895103,0,18.0,,23.93256,23.42703,22.66525,23.26482,21.98276
SN 2013eh,244.03829,38.54806,SN,STAR,0.089386917880881,0,16.6,,23.11791,22.80125,23.34403,24.3618,22.64964
SN 2013ef,28.83629,6.60981,SN,STAR,0.0386333262130126,0,16.1,,24.727,25.11437,24.80202,24.3618,22.78642
SN 2013ed,244.10121,51.88492,SN,STAR,0.0430473182768258,0,16.7,,23.94654,21.24452,19.78764,18.85181,18.42854
SN 2013ec,246.95942,40.47258,SN,GALAXY,0.0293823312124236,0.185312,19.0,,21.67343,20.16028,19.29838,18.86239,18.60918
SN 2013ea,20.06854,30.18214,SN,STAR,0.0269704323797206,0,16.9,,22.62999,22.22256,21.98505,21.86059,22.10018
SN 2013dz,44.60167,36.28431,SN,GALAXY,0.0457882511350201,0.041986,16.2,,18.52552,16.9148,16.17145,15.74914,15.45699
SN 2013dx,217.31158,15.774,SN,STAR,0.00887304353534712,0,17.4,,24.42308,23.81409,23.00691,23.22215,23.03741
SN 2013dw,243.49517,42.69972,SN,GALAXY,0.0196945162103162,0.174911,18.8,,20.72436,19.738,19.16113,18.80544,18.75191
SN 2013dq,12.89517,29.72081,SN,GALAXY,0.0227455122162612,0.420576,16.8,,25.94412,21.80309,21.22185,21.61261,22.57686
SN 2013dp,244.38462,31.58256,SN,STAR,0.0757330263458233,0,16.3,,24.66876,23.16921,22.36606,21.18892,20.64413
SN 2013do,12.89517,29.72081,SN,GALAXY,0.0227455122162612,0.420576,17.0,,25.94412,21.80309,21.22185,21.61261,22.57686
SN 2013dn,354.44058,14.71031,SN,GALAXY,0.0687141191693171,-9999,16.2,,19.28127,18.65044,19.64253,23.19304,23.39565
SN 2013di,339.11442,21.61508,SN,STAR,0.096051541059102,0,18.2,,21.06719,20.92479,21.59688,23.64542,22.8269
SN 2013de,150.53321,11.95144,SN,GALAXY,0.00587508820933362,0.342662,18.0,,24.27905,23.13463,22.27053,22.03206,21.80253
SN 2013dc,253.24571,2.40708,SN,STAR,0.0340604232143756,0,18.7,,21.66911,20.99112,24.80205,24.36181,19.69523
SN 2013db,175.18329,22.43192,SN,STAR,0.0820150858949485,0,17.1,,19.73027,18.92727,18.83997,18.92918,19.12727
SN 2013cx,256.06687,41.51044,SN,GALAXY,0.0197380785407199,0.102601,17.7,,19.30534,18.24072,17.71337,17.42369,17.20497
SN 2013cv,245.67983,18.95989,SN,GALAXY,0.0430041292090513,0.032676,16.5,,22.10824,20.20378,20.03183,19.80194,19.45991
SN 2013cu,218.49571,40.23908,SN,STAR,0.046709704623883,0,15.7,,22.28612,22.17216,22.41972,24.32641,22.8269
SN 2013ct,18.22883,0.97936,SN,STAR,0.0495538725186542,0,12.2,,20.14888,20.0729,20.59241,20.47525,21.18951
SN 2013cr,242.94362,40.85617,SN,GALAXY,0.0655080272941693,0.257807,17.5,,19.95394,19.46747,19.40951,19.40705,20.9376
SN 2013cq,173.13683,27.69894,SN,GALAXY,0.0119273851271504,0.313423,12.0,,22.4063,21.97383,21.26037,21.18721,21.10451
SN 2013co,193.96046,30.51153,SN,GALAXY,0.0231611260707672,0.062612,17.7,,21.18004,20.05299,19.78077,19.59827,19.3741
SN 2013ck,231.12112,48.5485,SN,GALAXY,0.0358568783966795,0.156554,17.5,,22.76115,21.34,21.10984,21.08219,21.1393
SN 2013ce,173.96167,34.28408,SN,GALAXY,0.0113518229111828,-9999,17.3,,20.88887,20.75708,20.98327,21.37508,20.87087
SN 2013cb,173.75725,16.12133,SN,GALAXY,0.075566586040857,-9999,18.1,,20.28465,25.16682,24.73981,24.48015,22.70256
SN 2013ca,179.68021,19.14894,SN,STAR,0.0309506942460617,0,18.1,,22.28979,21.68304,21.45699,21.18772,20.5188
SN 2013br,170.37867,-3.51744,SN,GALAXY,0.0198342383080671,0.116581,18.2,,20.73002,19.73459,19.29934,19.00518,18.79125
SN 2013bw,161.71821,-1.39081,SN,GALAXY,0.0174820039746635,-9999,18.4,,17.11744,16.51364,16.81568,16.79632,18.85899
SN 2013bq,196.03521,43.90214,SN,GALAXY,0.00669450253214183,0.060819,18.3,,20.7201,19.54989,19.2543,19.05942,18.96072
SN 2013bx,191.85092,32.54722,SN,GALAXY,0.0561046369025328,0.118543,19.8,,21.0201,19.36262,18.53581,18.09879,17.78184
SN 2013bo,199.37162,42.74156,SN,GALAXY,0.00721577170469623,0.125531,17.6,,21.19947,20.33095,20.05683,19.89208,19.89312
SN 2013bp,184.77033,42.41497,SN,GALAXY,0.00454016552347997,0.213779,18.6,,22.49532,21.27976,20.8187,20.48806,20.45337
SN 2013bm,162.11071,38.40219,SN,STAR,0.0879635680772721,0,17.9,,22.60919,21.83657,23.18633,24.3618,22.8269
SN 2013bn,177.00846,54.57739,SN,GALAXY,0.0134676524257931,0.056132,17.9,,20.5973,19.88836,20.03148,19.73826,20.08017
SN 2013bf,134.65029,54.32381,SN,GALAXY,0.060299589008225,0.086716,18.8,,19.31444,17.28304,16.34906,15.9247,15.62034
SN 2013ba,208.23596,21.93936,SN,GALAXY,0.0161062617997239,0.225193,19.9,,25.06016,22.55174,21.99455,22.00634,21.81598
SN 2013bb,213.05817,15.84208,SN,STAR,0.0679190185889358,0,18.4,,23.64828,22.38089,24.3838,24.3618,22.8269
SN 2013au,185.309,47.49789,SN,GALAXY,0.022489245770514,0.266676,17.7,,25.72254,22.87872,22.2648,22.32619,21.90925
SN 2013av,184.88604,38.04053,SN,GALAXY,0.0895381631072696,0.203079,17.7,,19.27726,18.91707,18.10937,18.00223,18.35096
SN 2013aq,216.17737,-3.20858,SN,STAR,0.0387573188051543,0,16.7,,22.86895,21.49715,24.80202,24.3618,22.8269
SN 2013ap,194.60383,12.59814,SN,GALAXY,0.0313413155591593,0.268193,19.5,,22.93767,21.21319,20.38406,20.04649,19.86153
SN 2013am,169.73729,13.06372,SN,GALAXY,0.0819982551761615,-9999,15.6,,20.57705,25.11439,24.80204,24.36181,18.13834
SN 2013an,192.47587,6.34461,SN,GALAXY,0.00978233356818485,0.443224,18.2,,22.8477,22.31307,21.72102,21.54991,21.8568
SN 2013al,168.72529,29.585,SN,GALAXY,0.044598844654439,0.105324,19.2,,20.54296,19.80372,19.55458,19.31111,19.35746
SN 2013ah,146.14083,55.76233,SN,STAR,0.0745184870065644,0,18.6,,23.52032,22.56703,22.062,21.5111,22.11161
SN 2013af,138.47987,55.78242,SN,GALAXY,0.0751561302847301,0.040876,18.9,,19.44184,18.31588,17.89817,17.68698,17.51668
SN 2013ag,192.89592,26.62928,SN,GALAXY,0.0902563681188341,0.055796,16.0,,18.62041,17.21194,16.59857,16.28315,16.09427
SN 2013ae,40.4715,43.39969,SN,GALAXY,0.0265867601844473,0.036669,16.2,,19.28103,17.55046,17.14352,16.87304,16.75247
SN 2013ab,218.18537,9.88675,SN,STAR,0.0524018837526613,0,17.6,,24.31847,22.04729,21.71084,21.48259,21.56548
SN 2013Z,201.97871,30.37483,SN,STAR,0.0292511390014866,0,19.0,,21.58925,21.31356,22.18416,24.3618,22.8269
SN 2013Y,182.41542,16.20397,SN,GALAXY,0.0394406275388933,0.066195,18.7,,20.54839,18.60879,17.76807,17.37004,17.08877
SN 2013X,184.31329,46.72664,SN,GALAXY,0.0850774309950395,0.035676,17.9,,17.967,16.81981,16.40861,16.17365,16.04119
SN 2013V,137.17308,44.81378,SN,STAR,0.0814837554704773,0,17.8,,24.58887,22.44889,23.66073,23.73531,22.82691
SN 2013W,151.64175,14.43272,SN,GALAXY,0.00386473611989993,0.267241,18.0,,21.85036,21.17696,21.29502,21.30679,21.06565
SN 2013U,150.3,0.32842,SN,STAR,0.0467536714387007,0,16.6,,24.63465,23.2931,23.87841,24.3618,22.46375
SN 2013S,53.87621,38.28325,SN,GALAXY,0.00577984762768429,0.018497,16.1,,17.09123,15.42467,14.4314,13.91054,13.47581
SN 2013Q,356.78279,29.48653,SN,STAR,0.0983550440774589,0,17.5,,23.52479,22.29673,22.24742,22.96325,22.42246
SN 2013P,138.40487,29.99964,SN,GALAXY,0.0357044648344891,0.062222,17.0,,24.65773,15.24003,14.46876,14.01682,13.74437
SN 2013O,133.02492,52.60172,SN,GALAXY,0.0603906510263924,0.070643,18.3,,19.59149,18.15752,17.52723,17.14177,16.85137
SN 2013N,177.51721,21.27944,SN,GALAXY,0.029885102058244,0.034853,15.9,,17.56388,15.77105,14.976,14.59209,14.3195
SN 2013J,168.20958,28.07214,SN,STAR,0.0754827385841324,0,18.8,,22.2411,21.35048,21.35855,21.32722,21.84959
SN 2013G,178.33883,20.75278,SN,STAR,0.0307670831279653,0,16.0,,21.64195,21.29225,20.77973,21.18811,22.82689
SN 2012il,146.55354,19.84117,SN,GALAXY,0.0177666575279271,0.366349,18.1,,23.52643,22.14384,21.46235,21.64678,21.5084
SN 2012ij,175.066,17.45617,SN,GALAXY,0.0869301694479038,0.029644,18.0,,15.89207,14.17135,13.42154,13.0622,12.80404
SN 2012if,169.37621,51.40206,SN,STAR,0.0872659842120475,0,18.3,,21.26329,21.29253,22.6022,24.3618,22.8269
SN 2012ib,225.97862,42.11536,SN,STAR,0.0334933596486639,0,16.0,,24.44868,23.62598,24.04103,24.62888,22.59212
SN 2012ia,158.951,39.00775,SN,GALAXY,0.0177171652421735,0.059847,17.4,,20.2717,19.23923,18.98416,18.7637,18.58718
SN 2012hw,145.40842,48.67375,SN,STAR,0.0222952078475583,0,17.5,,22.78422,22.05551,22.07037,21.73739,22.0297
SN 2012ho,340.07092,-2.42614,SN,GALAXY,0.0238313686912155,0.340935,15.6,,16.04007,15.43342,15.19893,15.2609,15.38994
SN 2012hp,58.57221,36.51075,SN,STAR,0.0420013589914654,0,16.2,,21.16909,19.52053,18.77626,18.47245,18.2597
SN 2012hl,12.574,24.53117,SN,GALAXY,0.0417347783440878,0.040867,17.4,,18.02419,16.71552,16.16569,15.85419,15.62964
SN 2012hk,160.31392,37.55606,SN,STAR,0.0551384205687596,0,16.7,,24.4993,23.99719,22.89692,24.32644,22.38701
SN 2012gz,42.57337,32.41108,SN,GALAXY,0.0136030593478057,-9999,17.2,,22.32067,20.92026,20.18824,20.26012,19.79249
SN 2012gy,119.14812,39.902,SN,GALAXY,0.0482092328159977,0.089327,18.2,,20.38796,19.02352,18.53054,18.20861,18.10309
SN 2012gq,43.19171,46.93119,SN,STAR,0.0635673877971193,0,17.7,,25.09956,22.9756,22.18478,21.47754,20.55634
SN 2012gr,54.73183,16.82875,SN,GALAXY,0.0544461831822168,0.772185,18.0,,24.03136,22.60586,22.52992,21.66356,21.19603
SN 2012go,340.46596,34.96872,SN,GALAXY,0.0933691910101109,0.034968,17.0,,17.8011,16.17617,15.35677,14.87579,14.43623
SN 2012gg,69.04604,-5.08142,SN,GALAXY,0.0884310802052392,0.308373,17.7,,24.17738,21.45282,20.59144,20.04614,19.99869
SN 2012gf,326.29012,10.1035,SN,GALAXY,0.0256936085963963,-9999,16.8,,30.1753,19.73388,18.97285,19.23814,16.63293
SN 2012fs,9.41408,10.35806,SN,STAR,0.0968068450588942,0,16.5,,24.24821,23.85453,23.33562,23.46296,22.38517
SN 2012fm,104.05579,84.08061,SN,GALAXY,0.0418414909714188,-9999,16.7,,18.32441,17.32034,18.1598,18.82814,15.43169
SN 2012fl,44.01825,0.93361,SN,GALAXY,0.0207052289254094,0.193169,19.2,,22.64859,21.51723,21.0632,20.75862,20.74971
SN 2012fj,243.93692,31.96325,SN,GALAXY,0.0422021369783143,-9999,16.5,,18.13242,25.12342,24.6891,24.20234,22.64953
SN 2012ff,346.45296,14.33233,SN,GALAXY,0.0661328616812694,0.074541,19.2,,18.95032,17.14115,16.1325,15.65242,15.24787
