,id,ra,dec,transient_label,survey,host_label,offset,redshift,transient_mag,u,g,r,i,z
7,10604281317442242934,217.04737000000003,16.48112,AGN,TNS,1,0.00489465314260469,0.316319,17.724,19.92654,19.36465,19.44887,18.93818,18.937929999999998
10,22401553992082883277,180.42962,8.134689999999999,SN,TNS,1,0.0180237282419055,0.051466,17.0,18.33496,16.54628,15.76426,15.40271,15.135539999999999
17,98878106345266676882,2.65183,-6.63582,SN,TNS,0,0.0653463792177838,0.0,18.24,25.3031,23.46656,24.655820000000002,24.3618,22.8269
19,34132734109430357986,129.40925,19.40387,SN,TNS,1,0.00482358838875058,0.0758,18.17,19.65845,18.79749,18.56624,18.36415,18.36026
23,11305525902850200518,113.35611999999999,37.62911,VS,TNS,0,0.004701893033613539,0.0,15.68,22.12629,21.889870000000002,22.08975,22.47853,21.72241
28,95208606672197529566,189.18004,26.11352,SN,TNS,1,0.05511084242661099,0.030805000000000003,15.9,18.557370000000002,17.58655,17.08941,16.8545,16.62191
34,36041502283670048842,170.72871,16.58972,VS,TNS,1,0.012612074300611,0.024907,13.8,13.863339999999999,12.79665,12.44011,12.20235,12.07429
36,15538239814006972500,217.93325,45.77799,SN,TNS,1,0.0305084081228568,0.08472400000000001,17.8,19.19448,17.6978,16.91928,16.46807,16.13007
37,15652883219544916654,210.149,-7.73504,SN,TNS,1,0.0979669237327872,0.080214,19.083,18.78298,16.606939999999998,15.67673,15.2535,14.904029999999999
40,90900665830631734215,138.08408,13.67281,SN,TNS,1,0.0789594356317647,0.029661,16.5,17.01302,15.08735,14.253,13.8465,13.51795
47,40522360771775042396,183.01529,6.653969999999999,SN,TNS,1,0.0126960271697178,0.11739200000000001,20.19,21.63875,19.695079999999997,18.812920000000002,18.4324,18.06982
53,98863580978919436127,225.96107999999998,48.380559999999996,SN,TNS,0,0.0213673343645115,0.0,17.3,23.1174,20.97534,20.90024,20.744670000000003,22.8269
66,94147349061632818020,257.236,27.39807,AGN,TNS,1,0.00524818537821266,0.072028,18.33,19.21676,17.21658,16.30145,15.89216,15.58177
68,8119660579185238159,323.54296,-1.8881299999999999,AGN,TNS,0,0.000817329147045102,0.0,16.88,18.84194,18.178320000000003,17.64241,17.26174,16.89375
74,51236500673521496725,354.48592,27.27715,SN,TNS,1,0.00966864007385438,0.047542,17.0,20.13721,18.790860000000002,18.3176,18.09169,17.89965
75,48638595589437311285,236.38983,30.145429999999998,SN,TNS,0,0.051477101054425996,0.0,17.59,23.31164,23.09439,22.37379,21.31725,22.3641
93,84796475785412386798,304.29725,58.2025,SN,TNS,1,0.0194895140488792,0.012737,16.9,17.949370000000002,16.53793,15.657860000000001,15.246039999999999,14.81417
96,17925445204572653940,28.49571,-0.75055,SN,TNS,1,0.0574600233368433,0.012977,20.5,15.903129999999999,14.796389999999999,14.38841,14.2002,14.090670000000001
97,22071166207882145644,152.61712,2.23049,SN,TNS,0,0.0425921033485376,0.0,17.9,21.95307,21.40727,20.99095,21.21075,21.25437
100,64307013968056168201,151.62129,22.445629999999998,SN,TNS,1,0.00480774199838197,0.326629,16.84,22.580289999999998,22.589570000000002,22.56609,22.882189999999998,23.240920000000003
106,82172720241435931465,1.76312,-20.696839999999998,SN,TNS,1,0.0683911721092438,0.061722000000000006,19.56,19.20934,17.98102,17.66316,17.383470000000003,17.2757
110,92601235681078437532,227.35632999999999,25.47154,SN,TNS,1,0.0483020465344478,0.022109,17.6,18.05876,16.933239999999998,16.532970000000002,16.34554,16.20128
111,47596728460258068258,138.59933,49.59247,SN,TNS,1,0.00797434597296982,0.077455,17.6,20.8715,19.965310000000002,19.71997,19.53138,19.43785
114,30275468340047827155,111.88183000000001,33.77662,VS,TNS,1,0.0130931036759769,0.40229000000000004,15.3,22.93439,22.10247,21.76153,21.81723,22.89992
115,39102017162941871232,139.76766999999998,5.88685,SN,TNS,1,0.061092803170118,0.06296,18.11,17.42516,15.99446,15.328389999999999,14.914570000000001,14.65213
116,32668837641134087107,5.38558,-5.95675,SN,TNS,1,0.0116592162229056,0.048699,18.5,18.41638,17.59232,17.36429,17.22791,17.2862
117,5219120719823752531,232.66887000000003,45.98105,SN,TNS,1,0.0316176672294287,0.075766,18.24,18.50457,17.187170000000002,16.54925,16.119020000000003,15.859029999999999
118,42199532440826550646,251.77379,-7.315580000000001,VS,TNS,1,0.0463961288457931,0.007601,18.139,25.84639,25.12143,22.95969,24.55067,22.8186
119,23577048625711640707,138.73042,46.9025,SN,TNS,0,0.0624463516081732,0.0,18.0,23.16449,25.11437,21.04559,24.3618,22.82689
125,42007012075548604103,246.87883,49.69574,SN,TNS,1,0.063667443842581,0.053337,17.91,19.22983,18.23254,17.941589999999998,17.71687,17.55586
129,76343913127403698730,183.4225,28.444409999999998,SN,TNS,1,0.00581997161447212,0.283896,18.97,23.28394,21.724510000000002,21.384610000000002,20.993029999999997,21.05051
137,15607491789664710273,306.43629,-21.66108,SN,TNS,1,0.0527785365527978,0.055096000000000006,18.92,18.228289999999998,16.72789,16.040789999999998,15.65867,15.3752
143,75816934378672397563,43.927459999999996,75.15381,SN,TNS,1,0.0387454059027729,0.039654,16.1,17.03417,14.70718,13.45025,12.87485,12.42729
144,89598828634807535589,248.56567,26.889570000000003,SN,TNS,1,0.0737701549368743,0.42097299999999993,19.164,24.559089999999998,23.15154,21.65093,20.99854,20.69531
157,99440601172137238903,186.74817,11.475810000000001,SN,TNS,1,0.00650836437876887,0.104102,19.5728,20.876079999999998,19.42976,18.894000000000002,18.588060000000002,18.49869
158,43645651482284240735,9.92862,23.276510000000002,SN,TNS,1,0.0308276791809671,0.390043,19.09,21.91455,21.13063,21.02419,21.184079999999998,20.64937
160,83272973968018687439,7.48767,32.89375,OTHER,TNS,1,0.004446771039703579,0.024350999999999998,17.2273,17.00485,15.490879999999999,14.913079999999999,14.58503,14.363010000000001
163,74976717108432255444,259.98292000000004,41.68037,AGN,TNS,1,0.00973366880753739,0.214633,16.9,18.56382,18.067439999999998,17.55307,17.225189999999998,17.10053
164,75048786905835199104,344.61992000000004,-10.555810000000001,SN,TNS,0,0.0236195901202608,0.0,19.0,22.196089999999998,22.02648,22.03829,21.95456,22.8269
165,25970102862997555055,222.40957999999998,25.3702,SN,TNS,1,0.020507994625616,0.411397,18.0,24.297060000000002,22.478679999999997,21.23506,20.72147,20.25617
166,86910857269335784851,249.4525,11.79185,SN,TNS,1,0.0195576701840528,0.125676,18.61,19.03795,18.3593,18.06515,17.74127,17.76407
168,2501375493898079599,178.9235,24.91875,SN,TNS,0,0.00539299093211228,0.0,19.33,21.97749,21.46631,22.191589999999998,22.4226,22.82689
170,40604599592917587791,240.33492,26.0229,SN,TNS,1,0.0676615079205041,0.061827999999999994,18.93,19.11459,17.87066,17.31245,16.99939,16.77968
173,17269954234037771709,170.66937,12.02538,SN,TNS,1,0.0287157733213664,0.030761,17.1,16.39745,15.048820000000001,14.43591,14.09564,13.823820000000001
185,2315119271711342240,246.60271,21.31651,SN,TNS,1,0.0830327773001956,0.073782,18.87,18.50735,16.79172,15.932479999999998,15.51336,15.180079999999998
196,63465585333503574350,213.57117000000002,35.428740000000005,VS,TNS,0,0.000776878133075525,0.0,19.32,22.71407,23.22039,22.869529999999997,24.3618,22.8269
201,48262020525146609779,251.39321,22.90845,SN,TNS,1,0.0982433873648287,0.997036,20.64,22.78581,22.867639999999998,23.32716,22.429000000000002,22.24442
204,580071964486628578,196.08737,1.15093,AGN,TNS,1,0.00495516741697485,0.052198,18.195999999999998,18.55744,16.81662,16.06835,15.736239999999999,15.456439999999999
212,4488017956046232232,190.45854,68.26065,SN,TNS,1,0.0224172066939892,0.104298,18.448,22.165879999999998,19.977729999999998,19.56221,19.23294,19.28916
215,50780746517024666881,222.22332999999998,38.76748,SN,TNS,1,0.0721788059931769,0.042199,16.9,17.27507,15.61909,14.79856,14.35244,14.018310000000001
218,38664812956744299517,30.77412,-3.84111,SN,TNS,1,0.0571919030487154,0.038998000000000005,17.0,17.59297,15.919279999999999,15.26016,14.93283,14.713320000000001
219,43888612070074330777,149.93628999999999,27.64873,SN,TNS,1,0.0516152653469971,0.091112,18.9,20.65384,19.4845,19.12946,18.78337,18.86401
220,57403110593275291707,330.04229,18.9632,SN,TNS,1,0.00727387285389568,0.234375,19.4477,18.69983,18.51707,18.404139999999998,18.119889999999998,17.69428
230,72901458489860651508,222.94571000000002,43.64467,SN,TNS,1,0.0229404758196825,0.011784000000000001,15.5,15.689810000000001,14.71969,14.378120000000001,14.22915,14.172620000000002
231,50313532547186568514,231.90137000000001,57.856480000000005,SN,TNS,1,0.0979547305900757,0.058049,20.19,18.459139999999998,16.6545,15.8352,15.46645,15.17702
234,33579563563016097613,28.33104,17.31484,SN,TNS,1,0.0313678795211733,0.168853,17.94,24.213070000000002,21.66324,21.177,20.91995,20.516679999999997
235,66684991067489073365,317.85229,0.35499,SN,TNS,1,0.0439614508978222,0.09106399999999999,19.1,20.074460000000002,18.13526,17.112479999999998,16.58074,16.17725
239,57872071002202554966,30.376959999999997,14.259479999999998,SN,TNS,1,0.0340029261695595,0.08645499999999999,17.75,21.65765,20.23563,19.81069,19.561410000000002,19.315520000000003
242,72751197015454568129,42.72929,-2.1351,SN,TNS,1,0.0156125994641956,0.157581,20.072,24.58468,21.26623,20.628989999999998,20.7914,20.771539999999998
243,85384069567625134814,162.04083,10.62531,SN,TNS,1,0.0189827227289774,0.094394,19.6,19.24081,17.810679999999998,17.05985,16.65419,16.36419
252,115407447590881645,214.93417000000002,-16.83771,SN,TNS,1,0.0846134834284824,0.046782,18.3,17.72091,16.10814,15.02011,14.57637,14.369179999999998
255,72011022670345801117,143.439,56.853019999999994,SN,TNS,1,0.0124672682692697,0.259269,19.582,22.748720000000002,21.671020000000002,21.04907,21.0092,20.46219
257,82582241280098468484,349.54062000000005,21.4318,SN,TNS,1,0.0159452319617366,0.100801,19.96,20.91534,18.851210000000002,17.79288,17.2993,16.913520000000002
259,71691314188506967228,322.30575,-0.2947,SN,TNS,1,0.0175584206297144,0.028707,17.5,16.67428,14.825529999999999,13.986629999999998,13.569460000000001,13.223339999999999
261,87877680558287889270,138.55421,16.74172,SN,TNS,1,0.0708161117217749,0.029450999999999998,18.25,16.20202,14.352960000000001,13.45491,13.01958,12.72403
268,76691944553318004695,232.50825,14.95616,SN,TNS,1,0.0526369827638466,0.08900000000000001,18.44,20.33071,19.156760000000002,18.69286,18.43038,18.29798
272,80491904412491449191,167.61333,28.695090000000004,SN,TNS,1,0.0073092446986108206,0.037801,18.9,17.94807,16.036189999999998,15.23419,14.83051,14.518070000000002
276,25377187360188860484,228.62932999999998,6.6873,SN,TNS,0,0.0750050617499108,0.0,18.69,25.24821,23.397270000000002,22.223760000000002,21.59467,21.21656
277,54866934633584032364,165.52546,36.903059999999996,SN,TNS,1,0.0889360898932102,0.11393800000000001,19.61,20.36332,18.695220000000003,17.78584,17.384929999999997,17.075979999999998
280,86264977843429084822,235.24871000000002,51.43792,SN,TNS,1,0.017755457187374,0.046987,17.3,16.96588,15.703570000000001,15.099229999999999,14.76026,14.52205
281,24117320048933010,210.51292,46.22617,VS,TNS,0,0.007548133088587259,0.0,13.2,19.85517,19.49609,19.635279999999998,19.89335,20.10418
285,75271124000494869297,103.52504,8.57247,SN,TNS,1,0.0333358886785184,0.21115100000000003,19.032,20.82112,20.203039999999998,19.753770000000003,19.65709,19.7052
286,55745433616461668794,196.85586999999998,-1.3231700000000002,SN,TNS,1,0.0337879461103297,0.10328699999999999,18.71,20.42672,19.2252,18.73796,18.4221,18.290020000000002
288,53450151703291972607,211.96821,9.6416,SN,TNS,1,0.085947394291449,0.065423,18.0,18.14,16.11583,15.20926,14.807229999999999,14.492729999999998
305,75267288941099630021,263.66657999999995,26.306109999999997,SN,TNS,1,0.0143305365679489,-9999.0,17.52,19.17503,18.28529,18.14635,18.13834,18.18954
310,93644475831690843223,231.65957999999998,28.86628,SN,TNS,1,0.0127624872887845,0.096086,18.56,19.108220000000003,17.808429999999998,17.16231,16.76826,16.52267
311,85783039526100615326,199.76625,-2.51273,SN,TNS,1,0.0246529963036058,0.18193800000000002,16.81,20.99481,20.27435,19.84826,19.78942,19.91177
312,86051401822206756133,117.04587,28.230290000000004,SN,TNS,1,0.00825341124819522,0.027364999999999997,16.8,16.76591,15.3987,14.64166,14.251920000000002,13.88499
313,83292642674926951567,221.77729,11.5949,SN,TNS,1,0.0862604656740399,0.017412999999999998,16.8,16.02512,14.029420000000002,13.18607,12.757810000000001,12.4578
325,43217774582447423673,258.35087000000004,42.89503,SN,TNS,0,0.0282082339573124,0.0,19.2,23.56038,21.89838,21.81168,22.26266,22.82691
330,76521204559012452801,242.43507999999997,48.0354,SN,TNS,1,0.0986964232474225,0.51063,17.81,24.098979999999997,22.19278,20.85071,19.988529999999997,19.71264
333,76710313790459361345,10.27962,-9.44795,AGN,TNS,1,0.0124288213067252,0.070879,18.889,20.42943,18.44889,17.62484,17.22237,16.90594
334,99425139314251592122,236.13,16.30356,SN,TNS,0,0.0355819585661119,0.0,17.9,22.57505,23.2121,23.083779999999997,22.88973,22.83336
339,13575620183341534068,331.02917,0.88133,SN,TNS,1,0.0100793791744441,0.20552199999999998,19.86,23.42456,22.1574,21.6049,21.5875,21.06411
340,65977599378487311039,196.91442,6.33739,SN,TNS,1,0.0878692615034341,0.027001,16.1,16.03471,14.535979999999999,13.78519,13.382520000000001,13.060210000000001
343,44974543526809475814,206.71753999999999,7.397060000000001,SN,TNS,0,0.041278920270363,0.0,19.9052,24.34435,22.93151,22.564970000000002,23.03171,20.6216
346,19442642513901511636,115.43992,16.21836,AGN,TNS,1,0.00198135866703375,0.11093800000000001,18.38,18.11287,16.75025,15.830860000000001,15.3816,15.045829999999999
348,68425197611095811786,198.37808,43.529540000000004,SN,TNS,1,0.0993268144443777,0.06802000000000001,20.26,20.09056,18.9882,18.528489999999998,18.35519,18.04053
349,26589847612815222778,217.15071,16.68456,SN,TNS,1,0.0155072244210502,0.088349,18.3,20.02724,18.96799,18.6009,18.32385,18.36134
352,33433155240691830483,323.19054,24.14069,SN,TNS,1,0.0405567362031517,0.041476,17.0,17.74709,15.84296,14.920620000000001,14.483579999999998,14.15489
354,72087588583013713077,256.94725,9.82249,SN,TNS,0,0.065002025465829,0.0,17.61,23.32706,20.57795,19.81993,19.51061,19.24832
356,89450057515985403751,191.31378999999998,26.08531,SN,TNS,0,0.0259409259855756,0.0,17.9,22.44275,22.56733,24.802020000000002,24.3618,22.8269
361,27639994141509364299,177.99967,9.703439999999999,SN,TNS,1,0.0357481105106631,0.059484,18.2,18.01596,16.42372,15.64965,15.21584,14.883679999999998
371,41057630161497388072,173.48729,49.17367,SN,TNS,1,0.0111862174693231,-9999.0,20.18,22.558729999999997,23.32675,22.12957,22.40111,23.67405
374,92385389998546973205,329.76725,18.186239999999998,SN,TNS,1,0.00766720574017352,0.130383,15.7,25.03637,21.31522,21.40164,21.18511,22.172279999999997
378,57188101131077511511,112.58587,18.19083,SN,TNS,1,0.0514335582532262,0.036982999999999995,18.287,18.996779999999998,17.78782,17.24446,16.969179999999998,16.77892
385,69377348245214306018,356.28029,9.06046,SN,TNS,0,0.0874580286235354,0.0,18.66,22.721610000000002,22.19676,24.802020000000002,24.36179,22.82689
389,61978393357405142048,261.64162000000005,34.37356,SN,TNS,0,0.0219384033968434,0.0,20.1,24.656229999999997,25.133879999999998,24.8115,22.2585,19.47559
392,48151466828052513432,108.81675,13.616370000000002,SN,TNS,1,0.00486823184086972,0.12213900000000001,20.44,20.84669,19.46624,18.75187,18.32272,18.08709
394,678998785803775658,185.3925,55.574419999999996,SN,TNS,1,0.0042252698431423106,0.102038,17.18,20.86261,20.234679999999997,20.12751,20.17324,20.513920000000002
396,64594625658536513025,251.85637999999997,25.68508,SN,TNS,1,0.0427885117553939,0.12202,19.7,19.71821,17.670360000000002,16.60172,16.149910000000002,15.80287
398,81751611115065159415,19.35471,32.92136,SN,TNS,1,0.0488935743424919,0.042813,18.13,18.44775,17.301660000000002,16.868370000000002,16.59393,16.4574
405,10386161676276824458,136.82321000000002,56.0025,SN,TNS,1,0.0363696537167418,-9999.0,19.78,18.16025,22.23493,21.997870000000002,20.89092,19.48785
410,76288855188230715700,26.12867,4.66824,SN,TNS,1,0.0401905028472274,0.017524,17.36,16.57891,15.68835,15.34322,15.182520000000002,15.04827
417,31406432005763892018,177.79775,16.52983,SN,TNS,1,0.0344412277787717,0.062209,19.6,19.33101,18.353679999999997,18.01493,17.772560000000002,17.67977
421,73199100170907277963,181.65400000000002,-2.65082,SN,TNS,1,0.0631426685260287,0.089341,20.68,19.16003,17.81198,17.11673,16.71717,16.41669
425,68917645298390111229,184.58271000000002,0.25483,SN,TNS,1,0.0896606728249563,0.123977,25.14,19.553160000000002,18.16795,17.34881,16.920279999999998,16.57115
434,11444476239821330075,42.42821,46.57685,SN,TNS,0,0.0211414790068132,0.0,17.94,22.97439,21.734270000000002,21.56333,21.40471,21.64041
464,98288067355683313669,145.29429,24.02236,SN,TNS,1,0.0526198632809744,-9999.0,17.0,17.515520000000002,16.74336,16.910339999999998,17.36862,17.89644
469,95894952708948953945,208.1625,-2.0022900000000003,SN,TNS,0,0.0212926802542986,0.0,17.24,22.91595,23.11655,24.802020000000002,24.36176,22.826829999999998
474,3895828424369973558,186.91617,40.614979999999996,SN,TNS,1,0.0399970717277725,0.170052,16.7,21.76181,20.96651,20.854020000000002,21.02232,20.84569
476,38993266159839895713,353.44125,25.56403,SN,TNS,1,0.00489625705649296,0.10476099999999999,18.65,20.83824,19.88213,19.57364,19.40605,19.36286
477,99602427554417539867,18.142670000000003,0.29198,SN,TNS,1,0.0544653517815437,-9999.0,16.0,19.056420000000003,17.96646,17.7405,18.18479,17.26424
479,43079030883929171023,201.50829,2.28356,SN,TNS,1,0.00367705411403184,0.514007,18.4,22.71629,22.18692,21.96257,22.03021,23.320970000000003
481,78855664642821042790,352.7345,23.18684,SN,TNS,1,0.0200420239702621,0.10136,18.845,20.11496,19.03071,18.54854,18.17882,17.99971
482,1067691410607624646,232.9635,37.4133,SN,TNS,1,0.0480589059156726,0.095103,17.6,20.1856,18.90608,18.38554,18.06834,17.971410000000002
483,48426922725687384532,34.65054,5.2542599999999995,SN,TNS,1,0.0329866670283781,0.171683,18.97,23.53535,20.445999999999998,19.5302,18.95112,18.589679999999998
484,53023127445638162220,19.93917,9.89517,SN,TNS,1,0.0192653661299798,0.055705,18.91,19.43192,18.37847,17.95169,17.73849,17.61926
486,14564492753448912825,17.2465,32.63447,AGN,TNS,1,0.0165229710354037,0.016937999999999998,17.3,16.10714,14.17009,13.287729999999998,12.84742,12.52633
493,99227614563927733426,185.57821,9.0313,SN,TNS,1,0.0524136919317297,0.17824,20.5,19.798,18.88437,18.29818,17.97471,17.8534
495,60621785637781701911,32.61762,-16.98111,SN,TNS,1,0.0142369818410877,0.107451,18.933,20.903010000000002,19.23164,18.38116,18.001079999999998,17.64784
499,27800071577830704105,357.95654,-4.76254,SN,TNS,1,0.0164067850853917,0.37873,18.87,23.033910000000002,21.68704,21.39665,21.05462,22.045189999999998
502,99202892645879599914,343.90463,19.17335,SN,TNS,1,0.0770503260651619,0.029968,17.4,16.78184,15.096910000000001,14.35506,13.966970000000002,13.658489999999999
503,95799419443418468107,182.16512,18.29158,SN,TNS,1,0.0133382733445854,0.219216,18.74,20.377589999999998,19.531879999999997,19.32876,19.22556,19.203889999999998
506,80736751202160556390,334.65258,40.82229,VS,TNS,1,0.0606907944982399,0.427515,14.79,26.69845,22.36934,20.822689999999998,20.0265,19.347579999999997
510,85654686208221505934,132.23313000000002,58.6984,AGN,TNS,1,0.0016085679841007698,0.171906,17.31,18.87132,18.125339999999998,17.33117,16.78811,16.632189999999998
513,20315635799067293327,258.60117,20.31401,SN,TNS,1,0.0148086200297343,0.030893,15.9,15.520970000000002,14.163129999999999,13.46151,13.057730000000001,12.85338
519,42740232286352503435,221.33375,3.8377800000000004,SN,TNS,1,0.0571784873723076,0.056277,18.0,26.88208,17.454279999999997,17.04376,16.786939999999998,16.69705
522,19281984492345308660,135.89375,41.71263,SN,TNS,0,0.0767895222525183,0.0,17.3,24.56615,23.67643,22.658070000000002,22.69866,20.96464
525,49445798274021936981,176.60583,1.99255,SN,TNS,1,0.0273980654795551,0.941699,19.19,22.65866,22.76197,22.75088,23.138279999999998,22.30631
526,73178999072992000555,10.74479,31.03671,SN,TNS,1,0.0530388071556096,-9999.0,19.79,20.40157,25.15638,24.34631,24.26594,23.59358
533,74325998215876611463,15.528329999999999,1.27577,VS,TNS,1,0.00375106874431385,0.6177590000000001,16.69,21.939429999999998,22.023989999999998,21.845860000000002,21.91493,21.071939999999998
540,1642648175699053982,178.74528999999998,6.3297099999999995,SN,TNS,1,0.0770132027037034,0.020877,18.1,17.69379,16.785420000000002,16.495820000000002,16.402839999999998,16.21619
544,7831096127555170520,352.97333,-5.01206,SN,TNS,0,0.0456772230013629,0.0,17.9,23.0325,22.456329999999998,22.67067,24.3618,22.26816
545,45364800128858322227,241.06542000000002,17.957620000000002,SN,TNS,1,0.022771277162928,0.07281699999999999,18.36,19.90834,18.74175,18.27336,18.01185,17.720670000000002
546,71818055304211805693,24.88346,33.826679999999996,SN,TNS,1,0.0564235194244852,0.12426400000000001,16.2,23.09743,22.48943,21.89405,23.444679999999998,21.683410000000002
548,13883586377039669296,166.48662,37.62514,SN,TNS,1,0.0162658282285419,0.045076,17.9,17.4387,16.33069,15.962520000000001,15.705029999999999,15.5747
549,13880509211123764012,325.92017000000004,-8.43326,SN,TNS,0,0.0708910376927623,0.0,18.402,23.27955,23.8834,22.61161,23.143720000000002,23.12065
555,50814422889562602008,131.04603999999998,34.7155,SN,TNS,0,0.0558930859269977,0.0,17.05,23.6213,22.271639999999998,22.777420000000003,24.06941,22.8269
562,77533093960358525677,20.49933,-1.04019,AGN,TNS,1,0.0073495057248068206,0.056014999999999995,18.42,15.89316,15.08244,14.70986,14.3178,14.15511
569,38008058214948031843,122.31036999999999,0.28089000000000003,SN,TNS,1,0.0725312010198468,0.221408,16.8,21.67194,20.19691,19.17448,18.68007,18.606289999999998
581,40784462219154907845,189.60175,-19.98715,AGN,TNS,0,0.0077910738802020405,0.0,18.425,18.8406,18.27814,17.81457,17.526329999999998,17.2676
584,9396963650744408650,216.79767,-2.26946,SN,TNS,1,0.0101114313320035,0.30252399999999996,18.0,21.89947,21.51505,21.460160000000002,21.64251,22.82539
587,52927217555713908169,33.842420000000004,-5.30744,SN,TNS,1,0.0485411601714085,0.046393000000000004,18.36,17.73108,16.05902,15.25438,14.86779,14.53488
588,55005366682644480939,105.95853999999999,13.27159,SN,TNS,1,0.0133903053221854,0.09299,17.389,21.62495,20.243779999999997,19.80791,19.50606,19.6946
593,79153775490942726944,187.93204,36.2097,SN,TNS,1,0.0244467392188369,0.04765,17.1,18.54006,16.744,15.940470000000001,15.561029999999999,15.254589999999999
594,95280031025619159653,159.93567,15.03466,SN,TNS,1,0.00630148214207111,0.185948,18.14,23.8328,21.88539,21.51976,21.55339,21.3217
604,95985031304305416889,340.15758,-1.6411900000000001,SN,TNS,1,0.0123828516611023,0.062389,18.48,18.86297,17.84158,17.44361,17.14259,16.91858
607,37474960461773378036,194.02604,32.05442,SN,TNS,1,0.0226634192717798,0.6729569999999999,18.4,25.16617,22.84338,22.24573,22.550910000000002,21.18958
610,38166490290721237152,159.34329,25.876739999999998,SN,TNS,1,0.0470268743945512,0.103896,18.31,20.36779,19.17717,18.679129999999997,18.37014,18.223
616,15484664075841178262,220.22371,9.3115,SN,TNS,1,0.00935216126263369,0.125122,20.32,20.85626,19.57624,18.9645,18.57827,18.34071
617,53146122245854517119,174.32787,1.33997,SN,TNS,1,0.0585208287877974,0.07469400000000001,17.56,20.00884,18.80133,18.38352,18.06597,17.87223
618,80268350213377780299,130.67346,13.9678,SN,TNS,1,0.0387882228706898,0.124176,18.86,18.325470000000003,17.43657,16.68688,16.16368,15.89749
619,98035424392146762827,310.2915,-5.0995099999999995,SN,TNS,1,0.0123341145701304,-9999.0,17.71,19.8892,24.88637,23.68025,24.60367,22.96598
622,54109590619636576051,36.846920000000004,25.2756,SN,TNS,1,0.00665900170501004,0.045254,18.06,20.16742,18.74868,18.21114,17.91465,17.7736
623,19955631148558581107,188.77653999999998,31.243170000000003,SN,TNS,0,0.0407268231024671,0.0,17.9,24.29561,24.136789999999998,23.16935,22.23395,21.3174
625,35368881492936018429,181.54196000000002,30.919690000000003,SN,TNS,1,0.00287546827521341,0.22167199999999998,21.11,22.20671,20.39451,19.23255,18.70911,18.478479999999998
630,3854394536948371754,210.44207999999998,9.49928,SN,TNS,0,0.0168114919901427,0.0,17.9,23.15515,23.185270000000003,23.52875,23.48412,22.08458
632,96477145220557602097,241.41767000000002,15.59205,AGN,TNS,1,0.00405807779287262,0.054344,18.956,17.88825,16.20054,15.35351,14.961229999999999,14.681529999999999
633,99499637457542314744,170.87712,63.36651,SN,TNS,1,0.0576179271280444,0.031228,16.25,16.496229999999997,15.35806,14.797410000000001,14.48727,14.27481
634,94404080498470617591,253.62857999999997,23.26117,SN,TNS,1,0.00363666724236775,0.076804,19.34,20.138379999999998,18.16374,17.25795,16.84074,16.52136
636,98337714915895635980,173.42311999999998,0.72597,SN,TNS,1,0.00422907395825006,0.37091599999999997,16.96,23.10905,22.298270000000002,22.05922,22.05945,21.6307
637,80526894681061824889,172.97079,29.99587,SN,TNS,1,0.00577931650823135,0.252641,18.33,20.20376,19.25158,18.45225,17.7032,17.713260000000002
642,19153061104214080453,28.887290000000004,33.82297,SN,TNS,1,0.02591545189321,0.153607,19.1,21.09424,20.09368,19.57171,19.30333,19.48423
646,68215501341287158089,214.69892000000002,24.940839999999998,SN,TNS,1,0.0216111168368248,0.027122000000000004,16.05,16.09525,14.71732,13.8754,13.348239999999999,12.93697
647,72826324633625000177,154.37037,22.41597,SN,TNS,1,0.0573430656942401,0.047053,20.26,18.94911,18.01961,17.66491,17.43864,17.30586
651,72569441626453762079,155.31617,23.64813,SN,TNS,1,0.00653714138232155,0.388883,20.23,24.00609,23.76616,22.32026,22.08452,21.76096
658,91705772426831100916,321.41946,-2.22484,SN,TNS,0,0.0437636274111118,0.0,19.23,23.104589999999998,21.06257,19.657420000000002,18.80658,18.30339
661,64944820639227683668,207.362,26.461920000000003,SN,TNS,1,0.0289002531117594,0.07306599999999999,18.3,18.68204,16.7597,15.866660000000001,15.41285,15.08702
663,71017017744235102877,351.20429,15.28111,SN,TNS,1,0.018271810477897,-9999.0,17.3,21.32001,21.053539999999998,20.99097,23.032629999999997,21.2546
669,74690241180527124119,136.66475,19.33827,SN,TNS,1,0.0379181478014627,0.023727,15.15,16.95758,15.39187,15.13344,14.925939999999999,14.858310000000001
670,96338642653929315571,287.65554,37.65473,SN,TNS,1,0.0433198422100815,0.028718,16.9,17.19961,15.32455,14.32576,13.79163,13.3621
678,99411931082224322548,183.19162,0.40781,SN,TNS,0,0.0094129235620828,0.0,17.93,23.8327,22.55023,23.2465,24.13711,22.56991
679,88070716200839254098,222.92887000000002,8.570139999999999,SN,TNS,1,0.0583868347364273,0.135931,18.6,22.45082,19.11652,18.37706,17.91698,17.647879999999997
682,64126713102531843354,208.20087,12.03969,SN,TNS,1,0.0136829750726146,0.115398,18.31,21.19794,19.562839999999998,18.860770000000002,18.545560000000002,18.29663
683,74441991225309113310,251.60746,40.04505,SN,TNS,1,0.0182717052379776,0.021948,18.5,18.07432,16.70834,16.34702,16.18139,16.18376
684,37526429554833683467,218.12162,49.892920000000004,SN,TNS,0,0.0436745695626943,0.0,16.7,24.4813,23.96275,23.03452,21.86545,22.173000000000002
