ID,Name,RA,DEC,Type,Redshift,Host Name,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS objid,SDSS type,SDSS offset,SDSS ra,SDSS dec,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS redshift,SDSS err_u,SDSS err_g,SDSS err_r,SDSS err_i,SDSS err_z,SDSS err_redshift
14247,SN 2016ffo,42.42821,46.57685,SN Ia,0.028,,,"Pan-STARRS1, GaiaAlerts",Padova-Asiago,GaiaAlerts; Pan-STARRS1,PS16dxg,"PS1 - GPC1, Gaia - Gaia-photometric",Ekar - AFOSC,1,1,,17.94,i-Sloan,2016-08-21 12:20:09,PS1_Bot1,,1237661057426128975,6,0.0211414790068132,42.4276999035928,46.5768848484843,22.97439,21.73427,21.56333,21.40471,21.64041,0,0.2790416,0.06024471,0.0719225,0.09114821,0.3230792,0
14227,SN 2016fev,11.62196,8.43301,SN Ia,0.04,,,Pan-STARRS1,Padova-Asiago,Pan-STARRS1,PS16dwl,PS1 - GPC1,Ekar - AFOSC,1,1,,18.44,w-PS1,2016-08-14 13:45:07,PS1_Bot1,,1237669768159035571,3,0.0267582358272608,11.6215377997816,8.43316643057081,17.09155,15.72548,15.0443,14.70209,14.44512,0.0283,0.02568618,0.003668529,0.003118373,0.003305817,0.007838964,0.009043
14224,SN 2016fes,246.62171,62.09224,SN Ia,0.052,,,"Pan-STARRS1, GaiaAlerts",Padova-Asiago,GaiaAlerts; Pan-STARRS1,PS16dwg,"PS1 - GPC1, Gaia - Gaia-photometric",Ekar - AFOSC,1,1,,18.3,r-Sloan,2016-08-11 06:48:57,PS1_Bot1,,1237671939265265870,3,0.0534000794331316,246.620181377067,62.0927693507702,18.42255,17.23089,16.73724,16.42204,16.28112,0.065593,0.03110993,0.005460416,0.005061442,0.00557613,0.01551221,0.014905
14210,SN 2016fee,353.44125,25.56403,SN II,0.032,,,"GaiaAlerts, iPTF",Padova-Asiago,GaiaAlerts; iPTF,Gaia16bbt,"Gaia - Gaia-photometric, P48 - CFH12k",Ekar - AFOSC,1,1,,18.65,G-Gaia,2016-08-18 21:40:19,Gaia_Bot1,,1237666246301188937,3,0.00489625705649296,353.441312682508,25.5640888370419,20.83824,19.88213,19.57364,19.40605,19.36286,0.104761,0.1951972,0.03315238,0.03576642,0.04713417,0.1625496,0.060943
14153,SN 2016fbz,359.81667,22.05019,SN Ia,0.045,,,"GaiaAlerts, iPTF, Pan-STARRS1",iPTF,GaiaAlerts; iPTF; Pan-STARRS1,Gaia16bbi,"Gaia - Gaia-photometric, P48 - CFH12k, PS1 - GPC1","BAO-2.16m - Phot-spec, P60 - SED-Machine",1,1,,17.4,G-Gaia,2016-08-16 19:59:31,Gaia_Bot1,,1237680297817932021,3,0.0627219412198217,359.817756490036,22.0504705422525,18.51167,17.77818,17.64079,17.41461,17.3461,0.047004,0.02708582,0.006594468,0.008211895,0.009383507,0.0313822,0.019177
14164,SN 2016fck,24.2135,-8.80751,SN Ia,0.04,,,"Pan-STARRS1, GaiaAlerts",Padova-Asiago,GaiaAlerts; Pan-STARRS1,PS16duv,"PS1 - GPC1, Gaia - Gaia-photometric",Ekar - AFOSC,1,1,,17.83,z-Sloan,2016-08-14 14:52:48,PS1_Bot1,,1237670957325025416,3,0.0335521127363849,24.2135365388131,-8.80695196509542,19.23048,17.60064,16.83195,16.46117,16.16042,0.059337,0.04837257,0.006369015,0.004994337,0.005261637,0.01117385,0.024278
14154,SN 2016fca,19.93917,9.89517,SN Ia,0.027,,,"GaiaAlerts, Pan-STARRS1",NUTS,GaiaAlerts; Pan-STARRS1,Gaia16bbk,"Gaia - Gaia-photometric, PS1 - GPC1",NOT - ALFOSC,1,1,,18.91,G-Gaia,2016-08-17 08:21:07,Gaia_Bot1,,1237678833759617248,3,0.0192653661299798,19.9393049626709,9.89546226943883,19.43192,18.37847,17.95169,17.73849,17.61926,0.055705,0.0550201,0.008767463,0.00955298,0.01047705,0.03616038,0.025673
14140,SN 2016fbo,15.39792,17.10119,SN Ia,0.034,,,GaiaAlerts,NUTS,GaiaAlerts,Gaia16bba,Gaia - Gaia-photometric,NOT - ALFOSC,1,1,,17.31,G-Gaia,2016-08-15 14:12:28,Gaia_Bot1,,1237678601311682873,3,0.064579793192308,15.39904478056,17.1011375400123,19.91031,18.96632,18.58767,18.35386,18.16169,0.073226,0.08564229,0.02152901,0.02564532,0.03645038,0.0809532,0.030346
14099,SN 2016faa,264.40125,43.51999,SN Ia,0.034,,,Pan-STARRS1,Padova-Asiago,Pan-STARRS1,PS16dsy,PS1 - GPC1,Ekar - AFOSC,1,1,,17.22,r-Sloan,2016-08-10 06:51:50,PS1_Bot1,,1237668735216976064,3,0.0294347762782153,264.401922452575,43.5200438230242,16.89327,15.09859,14.34326,13.97594,13.65388,0.028593,0.02203164,0.002961528,0.002479655,0.002527427,0.004683555,0.007793
14080,SN 2016ezh,29.51975,-0.87271,SN II,0.08,,,Pan-STARRS1,Padova-Asiago,Pan-STARRS1,PS16dtm,PS1 - GPC1,Ekar - AFOSC,1,1,,17.12,w-PS1,2016-08-12 13:46:33,PS1_Bot1,,1237657069549453380,3,0.00396023330252923,29.519807539582,-0.872742349310271,19.68695,18.63085,18.07897,17.67555,17.53605,0.121132,0.04633396,0.01027679,0.008910567,0.008835098,0.02401454,0.026526
14060,SN 2016eyn,51.57,17.06283,SN Ia,0.065,,,"GaiaAlerts, iPTF",iPTF,GaiaAlerts; iPTF,Gaia16baq,"P48 - CFH12k, Gaia - Gaia-photometric",P60 - SED-Machine,1,1,,19.93,G-Gaia,2016-07-17 08:34:04,Gaia_Bot1,,1237666274214674687,3,0.0579736389116578,51.5705532201802,17.0636386368725,18.36143,17.32598,16.84929,16.45388,16.33078,0.068116,0.02117694,0.004971347,0.004603946,0.00472907,0.01202887,0.010859
14021,SN 2016exa,356.766,-1.72827,SN II,0.037,,,ATLAS,LCOGT SN-KP,ATLAS,ATLAS16cjd,ATLAS1 - ACAM1,FTN - FLOYDS-N,1,1,,17.78,cyan-ATLAS,2016-08-07 12:44:38,ATLAS_Bot1,,1237678881556070632,3,0.00873193360572912,356.766132040415,-1.72820867450914,18.24265,17.28433,16.82577,16.53826,16.36685,0.054925,0.02512698,0.005672152,0.005488499,0.006130949,0.01506679,0.017349
14013,SN 2016ews,225.65229,23.35265,SN Ia,,IC 4526,,GaiaAlerts,LOSS,GaiaAlerts,,"Other - Other, Gaia - Gaia-photometric",,1,1,,17.5,Clear-,2016-08-11 20:24:00,cortini,,1237665441528086690,3,0.0420434936287279,225.651636230546,23.352288396378,23.03398,21.23325,20.47066,20.10521,20.16196,0.242123,0.6284257,0.04976413,0.039401,0.04338998,0.1860342,0.081859
13944,SN 2016eub,1.60517,-0.29614,SN II,0.044,,,Pan-STARRS1,PESSTO,Pan-STARRS1,PS16dqv,PS1 - GPC1,ESO-NTT - EFOSC2-NTT,1,1,,20.02,w-PS1,2016-08-03 13:03:21,PS1_Bot1,,1237663783661208238,6,0.0200297106823642,1.60538295603857,-0.295882915556493,24.34898,23.48262,23.35957,23.96727,22.81088,0,0.5871175,0.2137335,0.2439657,0.4236118,0.4752501,0
13898,SN 2016esh,241.05979,16.69002,SN Ia,0.045,2MASXi J1604144+164124,0.04452,"ASAS-SN, GaiaAlerts",PESSTO,ASAS-SN; GaiaAlerts,ASASSN-16ie,"ASASSN-1 - Brutus, Gaia - Gaia-photometric",ESO-NTT - EFOSC2-NTT,1,1,,17.4,V-Johnson,2016-08-07 07:26:24,Stanek,,1237665549974634834,3,0.00994899554835587,241.059877802568,16.6901629045856,18.70928,17.17944,16.44112,16.07974,15.86683,0.064748,0.06084907,0.007727066,0.005862206,0.006518815,0.01681429,0.025604
13815,SN 2016epd,43.03879,-8.67347,SN Ia,0.057,,,ATLAS,PESSTO,ATLAS,ATLAS16bzh,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.09,cyan-ATLAS,2016-08-01 14:24:00,ATLAS_Bot1,,1237652899692937350,3,0.0606915163367143,43.0380629480333,-8.6741817591536,19.37199,18.05798,17.38972,17.05957,16.78954,0.091689,0.05588235,0.009044325,0.007808622,0.008858949,0.02418638,0.026258
13787,SN 2016eob,0.77967,-1.91169,SN II,0.024,UGC00005,,"ISSP, Pan-STARRS1, iPTF",iPTF,iPTF; ISSP; Pan-STARRS1,,"Other - Other, PS1 - GPC1, P48 - CFH12k",P60 - SED-Machine,1,1,,16.53,Clear-,2016-08-03 02:41:16,Leonini,,1237672796105670826,3,0.00678354789753796,0.779725966077024,-1.91178825299614,22.17128,21.6844,21.90153,24.28524,22.8269,-9999,0.2649006,0.06087434,0.1059878,0.7947914,0.6700452,-9999
13775,SN 2016enp,353.60537,-6.57841,SN II,0.03,,,ATLAS,PESSTO,ATLAS,ATLAS16bwb,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,17.93,cyan-ATLAS,2016-08-01 12:11:31,ATLAS_Bot1,,1237680264534360184,3,0.0481675671324365,353.604595640934,-6.57818040476032,19.77501,18.80389,18.41199,18.35412,18.29408,0.080678,0.08076447,0.03277202,0.01434081,0.02073833,0.07706954,0.066287
13774,SN 2016eno,351.32408,-18.87839,SN Ia,0.071,,,ATLAS,PESSTO,ATLAS,ATLAS16bws,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.48,cyan-ATLAS,2016-08-01 12:04:19,ATLAS_Bot1,,1237667225001722478,3,0.0150151292360784,351.324213223725,-18.878606184464,23.44007,22.162,21.43834,22.21181,24.38637,0.293199,1.521997,0.219026,0.1832755,0.6667596,1.121462,0.05947
13770,SN 2016enk,231.62308,41.7344,SN II,0.0078,UGC 09857,0.007799,"ASAS-SN, GaiaAlerts, Pan-STARRS1",NUTS,ASAS-SN; GaiaAlerts; Pan-STARRS1,ASASSN-16hy,"ASASSN-1 - Brutus, Other - Other, Gaia - Gaia-photometric, PS1 - GPC1",NOT - ALFOSC,1,1,,16.58,V-Johnson,2016-08-03 07:07:18,Dong,,1237662301903978852,3,0.0172845750177622,231.623346576549,41.734608362711,22.96798,21.51832,21.3681,21.68045,22.33158,0.095097,0.4676639,0.05927864,0.07727323,0.1410041,0.7427391,0.063276
13705,SN 2016eky,344.91462,2.14977,SN Ia,0.056,,,Pan-STARRS1,PESSTO,Pan-STARRS1,PS16dnp,PS1 - GPC1,ESO-NTT - EFOSC2-NTT,1,1,,17.75,r-Sloan,2016-07-28 12:57:36,PS1_Bot1,,1237678597010162046,3,0.0311838009649136,344.915132465711,2.14968129987628,21.75207,20.79738,20.40165,20.19031,20.37913,0.146348,0.2558549,0.04149019,0.04410657,0.05274094,0.2401788,0.06558
13655,SN 2016eja,336.38233,38.98431,SN Ia,0.03,2MASX J22253147+3859010,,"ASAS-SN, GaiaAlerts",ASAS-SN,ASAS-SN; GaiaAlerts,ASASSN-16hr,"ASASSN-1 - Brutus, Gaia - Gaia-photometric",LT - SPRAT,1,1,,16.8,V-Johnson,2016-07-26 10:04:48,Brown,,1237672764969911977,3,0.050587334574198,336.381500599457,38.9837666738802,17.56568,16.42282,15.88428,15.55762,15.33458,0.038065,0.01842196,0.004036519,0.003753291,0.003733627,0.01115423,0.005801
13657,SN 2016ejc,244.57625,42.60414,SN Ia,0.05,,,GaiaAlerts,,GaiaAlerts,Gaia16awi,Gaia - Gaia-photometric,P60 - SED-Machine,1,1,,18.86,G-Gaia,2016-07-24 12:40:19,Gaia_Bot1,,1237665356160041239,3,0.020317372665278,244.576650665078,42.6043064166022,18.90228,17.61686,17.149,16.91043,16.80065,0.04331,0.04974227,0.007497966,0.007103641,0.007880669,0.02941864,0.014746
13627,SN 2016ehy,229.98292,5.40533,SN Ia,,,,GaiaAlerts,LOSS,GaiaAlerts,Gaia16avm,Gaia - Gaia-photometric,,1,1,,17.64,G-Gaia,2016-07-19 00:04:19,Gaia_Bot1,,1237655744021070361,3,0.00712119359497346,229.983023454358,5.40527101975761,25.24021,22.45777,22.49919,21.95858,23.31149,-9999,1.202614,0.1574777,0.2480297,0.2340858,1.095628,-9999
13581,SN 2016ege,5.97496,28.33274,SN IIP,0.0241,,,"Pan-STARRS1, GaiaAlerts",PESSTO,GaiaAlerts; Pan-STARRS1,PS16dlr,"PS1 - GPC1, Gaia - Gaia-photometric",ESO-NTT - EFOSC2-NTT,1,1,,18.23,i-Sloan,2016-07-20 13:06:11,Young,,1237678791346422069,3,0.0982960750844523,5.97514931300674,28.3343697714993,17.31151,16.5911,16.40597,16.51825,16.87226,0.038346,0.03807469,0.009251525,0.01235317,0.02244104,0.1011105,0.028995
13429,SN 2016eai,172.23208,25.86133,SN Ia,0.033,,,GaiaAlerts,NUTS,GaiaAlerts,Gaia16aou,Gaia - Gaia-photometric,NOT - ALFOSC,1,1,,17.66,G-Gaia,2016-05-14 12:50:24,Gaia_Bot1,,1237667321641369791,3,0.00935408764014458,172.232188225895,25.8612082586191,18.66969,17.70599,17.36857,17.1763,17.10548,0.040618,0.02989259,0.007375347,0.008004703,0.01005002,0.04120886,0.014227
13445,SN 2016eay,180.71542,44.25761,SLSN-I,0.102,,,GaiaAlerts,NUTS,GaiaAlerts,Gaia16apd,Gaia - Gaia-photometric,,1,1,,17.35,G-Gaia,2016-05-16 19:09:07,Gaia_Bot1,,1237661871865332013,3,0.00209760543134436,180.71546622137,44.2576212393001,22.12942,21.72541,21.75536,21.17904,21.74952,0.437123,0.2079475,0.0594455,0.09382252,0.08410673,0.4285882,0.129416
13044,SN 2016dln,323.29629,0.93989,SN II,0.05,,,Pan-STARRS1,PESSTO,Pan-STARRS1,PS16die,PS1 - GPC1,ESO-NTT - EFOSC2-NTT,1,1,,19.55,w-PS1,2016-07-11 11:01:38,Young,,1237663458852864788,3,0.0203568652587606,323.296066492203,0.939634717099299,19.49945,18.54101,18.33718,18.14158,17.99266,0.044455,0.0681027,0.01281735,0.01782204,0.02097331,0.06593392,0.012104
12754,SN 2016daj,31.15625,21.58568,SN Ia,0.032,MCG +03-06-031 ,,"ASAS-SN, GaiaAlerts",ASAS-SN,ASAS-SN; GaiaAlerts,ASASSN-16hh,"ASASSN-2 - Cassius, ASASSN-1 - Brutus, Gaia - Gaia-photometric",LT - SPRAT,1,1,,16.6,V-Johnson,2016-07-17 12:50:24,Stanek,,1237666273669152865,3,0.0384624636819344,31.1568606137491,21.5853824315806,24.17945,24.82712,22.64609,23.55646,22.72647,0.201002,0.9101141,0.6753311,0.2080177,0.6458402,0.7908512,0.067165
12715,SN 2016cyw,21.48438,16.59548,SN IIP,,IC1702,,"ISSP, LOSS, Pan-STARRS1",LOSS,ISSP; LOSS; Pan-STARRS1,,"Other - Other, PS1 - GPC1",,1,1,,17.2,Clear-,2016-07-05 02:12:06,Briganti,,1237679168231440466,3,0.0561842851983569,21.4846106230839,16.5963899482392,24.63465,22.44517,21.85349,22.74064,22.82689,0.020413,1.314477,0.1519143,0.1200583,0.3377363,0.7883078,0.152376
12702,SN 2016cyj,181.73996,27.30137,SN IIn,0.056,SDSS J120657.56+271806.0,0.05598,"ASAS-SN, GaiaAlerts",NUTS,ASAS-SN; GaiaAlerts,ASASSN-16gn,"ASASSN-1 - Brutus, Gaia - Gaia-photometric",,1,1,,17.2,V-Johnson,2016-06-26 06:14:24,Holoien,,1237667442969804912,3,0.0187752123995367,181.739858898853,27.3016697465785,18.01908,16.54655,15.86919,15.49973,15.21251,0.054445,0.03208776,0.004994013,0.004267697,0.004520188,0.01156652,0.016141
12648,SN 2016cwh,229.43571,8.68505,SN Ia,0.074,,,iPTF,iPTF,iPTF,iPTF16bfi,P48 - CFH12k,Keck1 - LRIS,1,1,,21.03,g-PTF,2016-05-29 08:52:48,iPTF_Bot1,,1237662198821224703,6,0.0720150387441072,229.43462549134,8.68451031531959,24.69404,21.30148,19.74218,18.77771,18.29219,0,0.7860723,0.04156804,0.01708572,0.01199206,0.02610589,0
12646,SN 2016cwf,229.92408,11.03799,SN Ia,0.14,,,iPTF,iPTF,iPTF,iPTF16bcp,P48 - CFH12k,Keck2 - DEIMOS,1,1,,19.78,R-PTF,2016-06-01 06:43:12,iPTF_Bot1,,1237662637444760061,3,0.000888972913303315,229.924095068259,11.0379908892911,23.21931,22.02929,21.37534,20.8178,20.62565,0.555597,0.6490111,0.09582256,0.08769605,0.07626985,0.2827471,0.178244
12644,SN 2016cwd,228.34867,27.77732,SN Ia,0.2,,,iPTF,iPTF,iPTF,iPTF16bar,P48 - CFH12k,Keck1 - LRIS,1,1,,20.65,g-PTF,2016-06-01 05:02:24,iPTF_Bot1,,1237665103290302831,3,0.0565943586293801,228.348696465628,27.7782629486192,23.97601,23.05049,22.27386,22.46722,22.3846,0.551979,0.8210884,0.1819708,0.1262463,0.236701,0.5254869,0.090162
12642,SN 2016cwb,244.83254,39.52723,SN Ia,0.189,,,iPTF,iPTF,iPTF,iPTF16azb,P48 - CFH12k,P200 - DBSP,1,1,,20.47,g-PTF,2016-05-29 08:23:59,iPTF_Bot1,,1237659324418228769,3,0.0318796931619869,244.833183943665,39.5270412938952,21.74939,20.72938,20.08376,19.84808,19.53232,0.241538,0.2091576,0.04183769,0.03244686,0.04251512,0.126602,0.060895
12643,SN 2016cwc,251.39321,22.90845,SN Ia,0.13,,,iPTF,iPTF,iPTF,iPTF16azg,P48 - CFH12k,P200 - DBSP,1,1,,20.64,g-PTF,2016-05-30 08:52:48,iPTF_Bot1,,1237661463846782908,3,0.0982433873648287,251.39149752445,22.9088891282566,22.78581,22.86764,23.32716,22.429,22.24442,0.997036,0.5011209,0.2101439,0.5034495,0.3420978,0.7930222,0.12535
12641,SN 2016cwa,239.55425,22.60377,SN Ia,0.176,,,iPTF,iPTF,iPTF,iPTF16ayz,P48 - CFH12k,P200 - DBSP,1,1,,20.07,R-PTF,2016-05-30 04:33:36,iPTF_Bot1,,1237662695964344578,3,0.0284852419117778,239.55476391889,22.6037527957393,20.80584,19.40746,18.66336,18.23462,17.96709,0.129106,0.1050038,0.01624814,0.01196615,0.01164517,0.02995175,0.03196
12639,SN 2016cvy,231.90137,57.85648,SN Ia,0.072,,,iPTF,iPTF,iPTF,iPTF16atk,P48 - CFH12k,NOT - ALFOSC,1,1,,20.19,g-PTF,2016-05-10 10:04:48,iPTF_Bot1,,1237671766925836438,3,0.0979547305900757,231.898649123354,57.8572348198913,18.45914,16.6545,15.8352,15.46645,15.17702,0.058049,0.02369132,0.003872483,0.003133526,0.003218545,0.006049626,0.014069
12640,SN 2016cvz,246.33662,57.73774,SN Ia,0.074,,,iPTF,iPTF,iPTF,iPTF16aut,P48 - CFH12k,P60 - SED-Machine,1,1,,20.91,g-PTF,2016-05-13 10:19:12,iPTF_Bot1,,1237665584324281225,3,0.0484121439883117,246.336193927368,57.7369658491023,24.05491,21.35073,20.85558,20.84689,20.07248,0.155086,1.69401,0.07965033,0.07720813,0.1315312,0.2334563,0.119533
12638,SN 2016cvx,188.28108,56.4372,SN Ia,0.192,,,iPTF,iPTF,iPTF,iPTF16art,P48 - CFH12k,P200 - DBSP,1,1,,21.15,g-PTF,2016-05-05 06:14:24,iPTF_Bot1,,1237657610731323573,3,0.00783020813198264,188.281127775951,56.4370721973854,20.42595,19.01694,18.08024,17.57749,17.31636,0.184009,0.09358843,0.01410085,0.009879015,0.009673729,0.02554483,0.029111
12626,SN 2016cvl,220.44417,19.25185,SN Ia,,CGCG 104-069,0.030608,ASAS-SN,ASAS-SN,ASAS-SN,ASASSN-16gf,ASASSN-1 - Brutus,LBT - MODS1,1,1,,17.5,V-Johnson,2016-06-05 10:48:00,Brown,,1237667783386136627,3,0.0229620214988197,220.444560603685,19.2519523491503,16.92978,15.04235,14.19568,13.78503,13.47296,0.031273,0.01163803,0.002297138,0.002007457,0.002054082,0.002960124,0.007149
12624,SN 2016cvj,248.24675,31.96202,SN Ia,0.058,,,"ATLAS, iPTF",iPTF,ATLAS; iPTF,ATLAS16beo,"ATLAS1 - ACAM1, P48 - CFH12k",Keck1 - LRIS,1,1,,19.01,cyan-ATLAS,2016-06-07 10:06:14,ATLAS_Bot1,,1237662303521800734,3,0.0256625611432453,248.246247632076,31.9620558000775,22.29379,22.75807,21.65818,21.59119,22.24072,0.832341,0.2716782,0.1589047,0.09108047,0.1228615,0.5834198,0.102687
12610,SN 2016cuv,244.81142,40.42058,SN Ia,0.081,SDSS J161914.64+402512.8,,TNTS,iPTF,TNTS,,BAO-0.6m - BATC,P60 - SED-Machine,1,1,,18.5,Clear-,2016-06-10 14:32:57,Li,,1237659324954772000,3,0.0272559260988199,244.811013600693,40.4202473861735,19.92262,18.92646,18.63476,18.33705,18.47936,0.084955,0.1019857,0.01818655,0.01967885,0.0314674,0.1231713,0.026739
12558,SN 2016csv,252.03821,46.09005,SN II,0.03,,,"ATLAS, GaiaAlerts",,ATLAS; GaiaAlerts,ATLAS16bel,"ATLAS1 - ACAM1, Gaia - Gaia-photometric",P60 - SED-Machine,1,1,,18.42,cyan-ATLAS,2016-06-06 09:41:45,ATLAS_Bot1,,1237665569832108540,3,0.00784697563591707,252.038025159741,46.0900759050101,22.41503,22.06639,22.45521,22.20945,21.92135,0.534885,0.301082,0.09061937,0.1604691,0.1801353,0.4808643,0.21351
12549,AT 2016csm,210.51292,46.22617,Varstar,,ANON,,POSS,LCOGT SN-KP,POSS,,Other - Other,FTN - FLOYDS-N,1,1,,13.2,Clear-,2016-06-08 05:35:56,Puckett,,1237661150309318822,6,0.00754813308858726,210.512838627475,46.2260574961826,19.85517,19.49609,19.63528,19.89335,20.10418,0,0.03104198,0.0122269,0.0166504,0.02662789,0.1097415,0
12545,SN 2016csi,248.45613,33.32862,SN Ia,0.033,,,"ATLAS, iPTF",iPTF,ATLAS; iPTF,ATLAS16bcd,"ATLAS1 - ACAM1, P48 - CFH12k",P60 - SED-Machine,1,1,,18.67,cyan-ATLAS,2016-06-03 09:44:38,ATLAS_Bot1,,1237659161205145845,3,0.0533867417175379,248.455592167195,33.3278520382862,16.29154,14.93737,14.27942,13.94375,13.69883,0.025799,0.009226522,0.002459995,0.002226627,0.002307087,0.004299458,0.006549
12554,SN 2016csr,228.62933,6.6873,SN Ia,0.05,,,"ATLAS, iPTF",iPTF,ATLAS; iPTF,ATLAS16bcm,"ATLAS1 - ACAM1, P48 - CFH12k",Keck1 - LRIS,1,1,,18.69,cyan-ATLAS,2016-06-04 09:40:19,ATLAS_Bot1,,1237662269148102708,6,0.0750050617499108,228.628409091454,6.6881521386704,25.24821,23.39727,22.22376,21.59467,21.21656,0,0.7194099,0.209051,0.1238893,0.1230887,0.31292,0
12543,SN 2016csg,258.55471,41.5618,SN Ia,0.092,,,"ATLAS, iPTF, Pan-STARRS1",iPTF,ATLAS; iPTF; Pan-STARRS1,ATLAS16bbx,"ATLAS1 - ACAM1, P48 - CFH12k, PS1 - GPC1",P200 - DBSP,1,1,,18.82,cyan-ATLAS,2016-06-02 10:03:21,ATLAS_Bot1,,1237668353499595031,3,0.0730936101057016,258.55403723939,41.560690642521,23.72136,22.62212,21.98388,21.62684,21.90013,0.387871,0.8437735,0.1514586,0.1279729,0.1140865,0.4688659,0.152517
12511,SN 2016cra,254.07162,41.3885,SN Ia,0.119,,,"Pan-STARRS1, iPTF",iPTF,iPTF; Pan-STARRS1,PS16cqh,"PS1 - GPC1, P48 - CFH12k",P200 - DBSP,1,1,,19.96,r-Sloan,2016-05-27 09:00:28,Young,,1237651715338076491,3,0.00106051775455137,254.071596454619,41.388499390274,21.17894,19.92531,19.36704,19.02766,18.85274,0.133327,0.1019702,0.01666383,0.01591494,0.01820612,0.06138113,0.031945
12494,SN 2016cqj,359.05725,-0.54123,SN II,0.022,CGCG 382-005,0.022215,ASAS-SN,LCOGT SN-KP,ASAS-SN,ASASSN-16ft,ASASSN-1 - Brutus,FTN - FLOYDS-N,1,1,,18,V-Johnson,2016-06-05 13:55:12,Brown,,1237657190367953009,3,0.073141140584125,359.056134703859,-0.540737828531381,16.66848,15.41241,14.88,14.63214,14.41148,0.021544,0.01241526,0.002949871,0.002903904,0.004181279,0.006339654,0.007137
12483,SN 2016cpy,221.77729,11.5949,SN Ia,0.029,UGC 09523,0.029,"ASAS-SN, SNHunt",LCOGT SN-KP,ASAS-SN; CRTS; SNHunt,ASASSN-16fs,"ASASSN-1 - Brutus, Other - Other",FTN - FLOYDS-N,1,1,,16.8,V-Johnson,2016-06-03 10:04:48,Stanek,,1237662636367478910,3,0.0862604656740399,221.7763387291,11.5938052195736,16.02512,14.02942,13.18607,12.75781,12.4578,0.017413,0.007402709,0.001821371,0.001696396,0.001687896,0.002196722,0.007689
12460,SN 2016cpc,258.35087,42.89503,SN IIP,0.02473,UGC 10765,0.02473,"POSS, GaiaAlerts",iPTF,GaiaAlerts; POSS,,"Other - Other, Gaia - Gaia-photometric",P60 - SED-Machine,1,1,,19.2,Clear-,2016-05-31 09:44:35,Puckett,,1237668354035876218,6,0.0282082339573124,258.350393024507,42.8947154767858,23.56038,21.89838,21.81168,22.26266,22.82691,0,0.7689497,0.08465099,0.1066351,0.185283,0.6857046,0
12445,SN 2016con,198.37808,43.52954,SN Ia,0.04,,,iPTF,iPTF,iPTF,iPTF16asx,P48 - CFH12k,P200 - DBSP,1,1,,20.26,g-PTF,2016-05-12 07:12:00,iPTF_Bot1,,1237661871870903047,3,0.0993268144443777,198.376360624658,43.5306292978133,20.09056,18.9882,18.52849,18.35519,18.04053,0.06802,0.1980349,0.04138377,0.03865774,0.04453031,0.1162407,0.033738
12449,SN 2016cor,236.13,16.30356,SN Ia,0.05,SDSS J154431.47+161814.0,0.049,"TNTS, iPTF","TNTS, iPTF",iPTF; TNTS,,"BAO-0.6m - BATC, P48 - CFH12k","Lijiang-2.4m - YFOSC, P60 - SED-Machine",1,1,,17.9,Clear-,2016-05-25 17:16:48,Li,,1237665566079451276,6,0.0355819585661119,236.129859219472,16.3041374344171,22.57505,23.2121,23.08378,22.88973,22.83336,0,0.2918257,0.230385,0.2455911,0.2910245,0.5583743,0
12446,SN 2016coo,175.25929,35.49191,SN Ia,0.05,,,iPTF,iPTF,iPTF,iPTF16avw,P48 - CFH12k,P60 - SED-Machine,1,1,,18.79,R-PTF,2016-05-19 04:48:00,iPTF_Bot1,,1237665129614213223,3,0.0786875613973512,175.259407758756,35.4906020501792,18.52945,17.56575,17.27842,17.06767,16.9506,0.045127,0.0295465,0.006201585,0.00655693,0.007762888,0.02261509,0.010277
12443,SN 2016col,184.52742,29.46786,SN Ia,0.18,,,iPTF,iPTF,iPTF,iPTF16ark,P48 - CFH12k,Keck1 - LRIS,1,1,,20.81,g-PTF,2016-05-11 04:48:00,iPTF_Bot1,,1237667253478752390,3,0.053889886845099,184.526506563745,29.4682774368873,19.78886,18.6953,18.02356,17.61329,17.38537,0.153091,0.05831975,0.0113643,0.009723353,0.01008011,0.02664667,0.023556
12444,SN 2016com,193.19962,55.0598,SN Ia,0.08,,,iPTF,iPTF,iPTF,iPTF16ars,P48 - CFH12k,NOT - ALFOSC,1,1,,19.72,g-PTF,2016-05-11 06:28:48,iPTF_Bot1,,1237658917995151417,3,0.0933508934434873,193.201665371791,55.0587760929319,18.66638,16.90014,16.00928,15.56248,15.22626,0.076043,0.04040062,0.005159311,0.003897866,0.003669731,0.008435111,0.01458
