id,label,ra,dec,mag
21462657560954883231,SN,218.71512,48.66469,17.6
86444375979247103705,SN,198.45717,6.95886,18.9
40673203222603988965,SN,281.51,32.28422,18.7
15540908593766075090,SN,154.51533,21.835,19
63450306216049136767,SN,272.71,31.10897,17.6
52338681558534692501,SN,281.74983,45.70547,16.3
25505380691666761980,SN,211.65662,-5.43942,16.5
36842452132846684442,SN,149.89979,35.39928,17.9
74721066726473102458,SN,212.721,-11.75694,22.6
1224935810183347363,SN,208.3385,-12.25819,22.3
31233323405114901385,SN,208.01529,-11.71903,22.3
99789780841892166369,SN,206.04142,-0.21606,21.6
17946205225399973608,SN,236.75312,-0.99042,16.8
10498888078406956724,SN,230.33629,-19.85758,16
6496831542482877902,SN,243.90812,31.3215,17.2
63877468154802168726,SN,168.63217,33.80508,18.4
42619070415662344030,SN,247.252,41.28344,17.8
91745315811299467065,SN,193.63042,-6.85689,17
29872606743403382426,SN,128.34208,29.53361,16
12273801641728000337,SN,305.89342,58.3465,17.5
61958665451672468994,SN,128.50821,55.65344,18.5
56747147896060985885,SN,196.09987,47.59811,17
20635542386455178887,SN,203.13129,1.84514,17.3
8307144696234833534,SN,216.16883,26.62631,16.9
72158645730604972889,SN,267.57742,-59.56433,14.5
33903247150839679435,SN,139.97908,37.20231,16.9
98682884017448959225,SN,259.14833,-10.34217,17.4
87896981967248796333,SN,117.50471,30.02561,17.8
88445319795654903917,SN,204.055,-1.03883,17.9
10708354522947107871,SN,199.62625,-14.60883,15.5
95540021835848729617,SN,158.53717,19.70569,17.1
94258742653860116171,SN,154.52712,21.82825,15.5
66279748003545166840,SN,173.16267,52.94839,17
42187382802155927783,SN,187.57042,-8.393,17
57816033132842327405,SN,153.072,27.86456,17
79702734022010445497,SN,135.61112,-9.29408,18.5
94122472011230601,SN,77.94337,-15.13633,14.8
56696010251343432748,SN,203.22687,9.52167,17.1
53400342871841238369,SN,147.77733,9.00158,17.1
58571400847400601263,SN,224.91346,13.21236,16.9
86335607084943828995,SN,153.92629,55.66853,16.6
46775161170850001791,SN,249.37108,40.88064,16.6
43813350942006186522,SN,92.02642,-23.987,17.7
12537364743381722373,SN,143.65667,5.83769,17.7
68359790803136337164,SN,173.09146,0.80244,17.8
66744825196961000581,SN,93.10437,44.438,17.8
55733269920359281193,SN,174.433,22.00956,16.5
62175989189427327004,SN,40.48933,-6.79622,18.7
96282576433474670728,SN,24.09937,15.75367,14.5
94032705614529405263,SN,217.39892,-0.0155,14.3
39104767247690339941,SN,125.699,24.29492,16.1
30476094563006834401,SN,210.51308,-10.58997,19.1
75836965851489999810,SN,117.23208,10.10175,22.5
23016302694997229979,SN,163.65983,-21.06489,16.8
89519890646454441462,SN,200.61183,-2.41781,17.3
23289331494455567612,SN,204.61492,-10.72025,16.7
74182445275922420252,SN,196.98025,34.08514,17.7
70284549643565381750,SN,58.24383,35.58356,18.1
4856182753480282137,SN,182.22042,-9.037,16.8
67770544469503761344,SN,23.24083,-16.53536,16.8
51007735634024431891,SN,186.96942,27.00169,16.7
33618127601190203986,SN,85.19192,-71.85419,20.5
17400252512990200282,SN,110.65058,71.59486,17.4
26260778480752283969,SN,36.31483,-5.38889,21
22892843341852986167,SN,335.21879,0.71828,22.7
80023460134318878676,SN,335.3925,0.26728,23.1
38740902833614262887,SN,226.53917,53.41156,17.6
49274021293862003904,SN,85.53779,69.36522,17.6
11262531555945410711,SN,129.11717,-11.83431,17.5
56026168158396440515,SN,336.29342,42.71783,17.2
3185604281333110332,SN,52.80429,-27.84875,23.8
75582585846655874740,SN,11.4735,-29.43658,23
2405441806109190276,SN,15.46296,0.68936,22.7
48719440455635451801,SN,31.07,0.65306,21
28015758463418400323,SN,36.67229,-0.95881,20.4
69511802341565101087,SN,40.63179,-1.01419,20.7
57791846766871178747,SN,344.37787,-41.04053,14.5
91103573149516432360,SN,37.22887,38.09797,17.2
38416700885797581958,SN,347.68058,7.56956,17.4
70935616710619124472,SN,333.91133,37.29889,15.3
18003902451132252139,SN,339.12667,-12.56889,17.5
24198889496893225597,SN,182.97158,24.11372,17.4
88121664410094233864,SN,136.28108,-18.51792,16.1
86242211267613613888,SN,236.64871,8.19067,23
17202775847264357377,SN,236.39967,8.28072,22.8
7094692964229797868,SN,146.13133,8.03411,21.4
80988437139593573530,SN,209.29983,4.34081,24.8
42427376557789720470,SN,151.63958,7.63422,23.5
44074289086535328013,SN,209.26892,4.51661,23.4
30177212046717762831,SN,235.94108,7.96397,22
99431835998271999566,SN,150.08825,6.86772,23.7
47441264100540385011,SN,150.86921,7.41081,23.7
44242871982889936169,SN,150.66379,7.27583,22.7
3747065624305255679,SN,151.09696,7.68008,23.3
54048459985679082825,SN,210.46408,4.88678,23.9
11308196286910161665,SN,210.50396,5.01644,23.7
79083770868864611184,SN,210.49958,5.08322,25
29232844325737563781,SN,210.46325,5.09403,23.4
49669548889323479656,SN,210.31917,5.21358,23.7
79639019984777411155,SN,84.53292,-23.70956,22.4
42142595195414011019,SN,67.02942,-36.36256,21
32274592568364641585,SN,14.26512,-27.70914,21.6
39926751989961842038,SN,11.33679,-29.75339,23.7
20036906805091250467,SN,331.08862,-18.36578,20.7
90965227472238306553,SN,307.81017,-40.58778,22.5
15845520229092617906,SN,198.34954,36.63825,16.5
99574561239499153454,SN,88.85892,51.9095,16.2
46206970979398180920,SN,149.754,17.82011,16.8
17744080078830110481,SN,36.96567,0.62247,19.5
71814050788346866405,SN,101.20942,-27.62019,17.4
80498933095367537902,SN,332.22512,40.34731,18.7
36823915695293987997,SN,354.88633,-22.41286,18.2
6620642408874059353,SN,39.54354,30.8485,18.2
61828961315676482272,SN,166.00692,28.03214,16.4
45867461718925143108,SN,133.06908,-17.74161,15.1
7030580501970163461,SN,320.17708,44.39811,17.2
71563655010409263559,SN,318.18846,-0.87672,19.2
39670386572712768598,SN,134.25404,13.19986,17.1
54760866051716056013,SN,144.48792,25.49481,16
42461918106154455865,SN,333.6235,5.02711,18.4
53218887611828391981,SN,317.11121,18.18806,17.5
64360529530255192261,SN,2.52562,-0.43839,20
77839301071846407221,SN,27.09258,11.52622,16.9
89982039825686433254,SN,85.65683,69.23739,17.8
66865159940929143433,SN,336.62821,-6.39128,17.6
95643513687542589295,SN,103.99954,55.40083,17.2
42030237075886530864,SN,48.27908,42.43753,17
48112137910067888503,SN,49.66267,37.60883,18.8
6140326582165219923,SN,39.495,-1.02781,19.4
94425194940746261718,SN,304.89583,-18.16369,18.5
54860389059403118991,SN,148.33608,42.84578,17.2
92864179712760673728,SN,346.23658,19.55133,18.7
14504041461558117208,SN,74.25108,-4.76117,17.1
70259863319913479144,SN,115.37958,51.68483,17.5
85089228576510217041,SN,21.34542,34.02514,17.5
3731455373608784808,SN,325.59858,12.49747,18.6
26948211131648959227,SN,56.12737,-44.63992,14.5
93385715559836376385,SN,37.57342,1.06567,25.1
61814972421125116501,SN,110.93012,33.44389,16.5
78486110837975024004,SN,357.76229,27.18211,18.7
61345229140289256298,SN,24.55042,41.65522,16.5
12519503664544458089,SN,112.77462,59.47744,17.8
33936759827613664823,SN,71.119,75.64175,16.1
54922794645627102485,SN,109.01717,64.70547,17
41793831473741643112,SN,27.96283,6.29094,14.9
53726549561364421292,SN,33.00179,31.5455,17.8
78424385995237097059,SN,67.68792,0.87164,16.3
44757899761674904619,SN,347.0195,28.56836,18.2
26845830959794939391,SN,11.17979,45.41956,18.3
89381177375961399361,SN,256.24758,23.16839,18
64135645858923549073,SN,291.82012,65.31633,17.2
35471879671962182251,SN,45.1995,11.77431,16.6
26704136393818500098,SN,251.2335,51.25717,18.5
33161721125862555764,SN,53.37125,-36.142,14
71043345864236050677,SN,350.57987,50.15703,18.2
88721743955797918902,SN,32.53637,36.70564,16.2
61050452883891146675,SN,195.66292,50.44431,16.5
13774045895324421450,SN,248.79562,46.21403,18.8
32088227117480197683,SN,178.43842,52.34911,14.5
55243635823646282553,SN,294.34592,40.70675,16.2
17122686006284740399,SN,26.14717,37.69714,15.5
20237938681855844958,SN,28.91896,-29.92242,15.4
27033200260667137988,SN,320.25721,9.18067,17.1
6856880525529401646,SN,20.56079,34.66981,15.6
68460142307450759012,SN,9.46758,8.6425,17.9
79859993718386844008,SN,78.57321,72.34472,17.7
57799185451501622531,SN,304.35067,-38.67706,15.5
18511540736448664449,SN,332.55533,36.65394,17.5
80427098150183818172,SN,324.82562,-25.49333,18
75736970641279899898,SN,338.57525,50.41519,18
63917422737546409982,SN,307.72533,-0.65747,17
69912870759307653596,SN,222.81754,58.98417,18.5
14454894177840750910,SN,156.96,-43.90583,16.3
14712242804738560849,SN,358.38658,8.11739,16.5
19136513322719943668,SN,191.87571,-39.58003,14.7
18360414172414385991,SN,332.36567,40.98792,16.3
49695398016705052204,SN,344.50117,6.06344,18.1
21864772367595448213,SN,230.77629,29.65886,24.3
69828966426542719664,SN,201.39517,27.61739,24.1
398853530692617277,SN,201.38637,27.69289,23.7
46741416563907115949,SN,201.18596,27.25756,23.4
26670278167548474502,SN,201.32217,27.22339,23.5
58640529186925097002,SN,201.09462,27.57608,23.8
78599035326808501001,SN,241.32792,43.19503,22.8
51613981647701572832,SN,257.76075,5.84078,16.5
58687717243453476324,SN,214.79917,24.79525,18.5
29444208859470527040,SN,281.57433,-65.76161,14.8
90942206200815189794,SN,233.52792,56.69061,17.5
81836214216927078778,SN,335.65633,-4.12522,17.2
86804197423899087931,SN,219.45867,30.48394,17.2
13272813252929044929,SN,200.43687,31.24683,15.9
54335576787535716168,SN,150.48887,55.68739,18.3
43444105815800623361,SN,321.49662,-3.813,16.7
8360706309965058920,SN,193.92029,27.25108,17.8
58722059413930649416,SN,180.63183,41.04969,18.5
46136080220832917219,SN,288.44479,-59.28967,15
28240472827711551964,SN,235.91408,67.75869,18.3
78031222364467528887,SN,277.60646,34.10361,16.6
49869597676955523814,SN,214.42525,-7.41711,15.9
47206700714951941118,SN,240.53854,36.71889,17.5
59544273182726490748,SN,171.38387,-1.73369,18.2
88461958966390343757,SN,128.82858,28.46828,14
61174801149682544860,SN,270.39162,26.25064,16.5
70918157207306001473,SN,148.21337,-20.56667,21.1
61772380886257509433,SN,288.29571,-64.28528,22.6
46287720867531888707,SN,146.52942,-21.19128,23.4
43526509228554634182,SN,205.85546,-29.80364,16.5
70620188452295873282,SN,174.50733,-32.33083,15.9
54093910301455092435,SN,248.61546,76.02967,17.1
60742679550245068030,SN,216.57083,26.24883,16.9
81665261105881001693,SN,241.80704,-0.08033,17.5
61762058019900057945,SN,236.21558,36.12472,21.1
49068195128738646850,SN,274.381,18.90022,18.4
62641952111833952608,SN,242.62596,19.95033,18
37225642144944711534,SN,205.41396,55.66808,17.6
11276760348351165138,SN,167.62425,55.16083,18.3
32433622846235250981,SN,143.62921,46.46075,18.2
19303157135829075514,SN,147.61958,-21.80853,16.8
75394950149714935958,SN,200.609,-2.42361,17.3
40811318073608610209,SN,261.01021,58.99783,17.4
10180974339270566045,SN,165.81404,27.97486,18.2
73579097557061529881,SN,244.89512,57.61819,17.5
67661571171437470193,SN,262.49046,60.35644,18
67123067712408969346,SN,188.73279,15.56875,18.3
17931702489915558121,SN,161.21008,6.59744,18.1
15437804082892494629,SN,230.48104,5.06169,17
73571318702976899064,SN,250.31287,39.29569,17.5
28841309071719866637,SN,179.35387,25.2025,16
82796736893566564337,SN,211.17892,-9.70825,17.7
25784358510172025966,SN,218.22154,-12.97878,17
71327026230218662865,SN,152.98833,58.86747,17.8
93252051278408876146,SN,202.32054,17.04478,18.5
44474637525525441277,SN,171.33237,63.721,18.6
59803554317704851797,SN,178.33983,20.74814,17.5
61363337030738281132,SN,158.4015,0.20033,18.7
37725846341798269265,SN,159.992,24.09056,16.3
56132092959686650986,SN,156.13117,-21.79461,17.5
39232837344858163324,SN,174.20346,-8.58528,15.4
8899433081518322659,SN,168.48358,12.30217,17
38012066446639616509,SN,135.18013,17.621,17.5
31666781733737503719,SN,55.98867,39.29428,17.2
84492900185040126732,SN,55.17937,-6.41642,17.5
88458851185630800537,SN,137.38825,50.28092,16.1
99632877818136021664,SN,199.33354,20.63606,16.5
96746744140018789124,SN,177.27083,-9.73636,17.6
41503355928010117650,SN,176.21237,-1.60511,17.6
5091733118493894430,SN,104.90042,59.51711,14.7
78493956366987642219,SN,74.33017,78.18792,15.5
59800471870721852929,SN,184.84587,5.82792,18.9
87206402259420739085,SN,263.12083,56.06778,20.4
18298921378003287394,SN,47.10933,4.11108,18.7
22273231347286604520,SN,210.49062,4.72844,24.5
84162413385568541701,SN,140.907,29.87389,23.8
60072122536947734468,SN,84.50529,-23.77614,22.9
77828113867119821066,SN,344.60558,26.64072,16.5
52789608305955195266,SN,121.74079,8.00536,18.8
77118775041307191187,SN,68.3125,-4.17764,17.7
68571207829721245671,SN,138.72979,46.90056,16.6
97800019187513642992,SN,7.30037,33.10819,17.7
6850774291995871550,SN,14.63992,-27.77781,22.4
65172609594494965788,SN,108.8745,23.42844,17.5
28596242269703993154,SN,179.44062,32.29697,16.8
8645442367099490851,SN,349.855,5.90586,16.2
96843909292497675506,SN,55.54879,-27.86333,17.6
1437805757501966251,SN,175.24383,11.46553,14.9
33953385866868580492,SN,101.96667,84.16728,16.5
82150517600832816171,SN,135.05417,-5.5845,18.7
76573784851922373521,SN,125.31337,1.15703,19.4
43698791971960033181,SN,61.57446,-3.38839,19.7
7902077256620280214,SN,36.13558,-58.43833,15.1
80941994806518156970,SN,315.99154,-9.69217,20.5
20609803308963530376,SN,139.95775,-4.7245,18.7
17537771349457218637,SN,47.28404,-10.29869,19.2
52251954799049851877,SN,10.78487,-0.38822,20.2
2559074546047485774,SN,8.87425,-2.65761,18.3
91148629064704185386,SN,337.11092,17.14756,17.5
45784449663273645218,SN,320.06525,-4.87792,18
70612056293642119801,SN,64.27992,5.76475,22.8
26671361504363332989,SN,63.76017,4.38836,22.4
77766172757070095475,SN,37.58771,1.06347,22.5
69928462486114816720,SN,37.04292,-1.18433,23.2
55726434008249763774,SN,36.89388,1.19706,22.6
38828567021900180584,SN,32.77879,-4.37739,23.7
21770379703619137033,SN,32.88346,-4.23225,22.7
22724117454013036468,SN,32.60729,-5.42603,23.6
79717593665852206363,SN,32.47508,-5.47161,23.3
11691864824981954147,SN,352.67233,0.31186,23.1
50204769588445821201,SN,351.39971,-0.37611,22.7
95432741497627456933,SN,34.612,5.65056,17.3
17964327973466746491,SN,333.45442,39.23753,17.5
79438601044928946104,SN,134.1805,52.10369,17.5
31005188152764351311,SN,113.83242,19.04542,17.8
56116098180840514454,SN,92.72783,62.02422,17.5
53856465334039340050,SN,137.901,60.02839,17.9
75032970137628200895,SN,15.4335,-15.56919,18.1
14903905366806763631,SN,32.08742,1.18356,18.5
4158266962103579686,SN,43.18504,-14.53186,16.8
92761285194829434612,SN,287.85912,-50.64014,15.6
98776737878329518953,SN,346.27442,-3.20028,17.9
37022834436652271098,SN,274.74571,16.24817,16.1
48931924301501444640,SN,25.52404,7.66617,18
57181436862652638183,SN,16.848,32.40644,16
97064143326393871259,SN,29.16929,34.17011,17.4
82651629067622865630,SN,17.75838,-30.442,17.3
84240982953914672332,SN,1.55754,8.88819,17.8
82673674496007262974,SN,243.55092,6.15017,17.2
56996096170788824289,SN,186.30071,54.50797,16
67509744555120010654,SN,308.75042,-23.09867,17.5
55636067905920260158,SN,305.18946,-24.13264,16.9
41080375684485466727,SN,178.41562,47.86289,14.3
31176377991408358844,SN,0.77717,-1.91161,17.8
7723190527898666328,SN,3.49246,48.154,18
29959147909979796036,SN,21.19229,9.50858,14.5
79638448464880169359,SN,356.85458,28.38772,17.4
8731995111981295917,SN,183.92517,61.89017,16.1
7383505742203040308,SN,291.08729,-25.98447,16.2
79573113861243710672,SN,255.26517,33.47917,17.5
37308206146116049620,SN,245.88433,39.12475,17.8
73468025001932307791,SN,209.65987,37.43678,17
39085492568316119371,SN,245.33892,40.80269,19.3
35935540790041648791,SN,241.36508,17.83022,18
97802450572490059420,SN,239.35246,41.90056,19.2
1392163971796899882,SN,269.41842,27.83281,17.4
17628357227422401078,SN,183.24625,7.29806,16
22657354710751529152,SN,159.31696,-41.62994,14.8
31010724420109964962,SN,209.52562,28.42028,17
96838648675194304854,SN,287.86525,-57.05539,14.8
51131953905100774751,SN,163.1725,36.66903,17.4
58599780142533873801,SN,239.93967,18.80361,18.6
17715189383686687358,SN,238.23412,65.93686,16.9
65314197383193722265,SN,121.28937,66.78756,15
31505337698025388428,SN,164.20287,-5.578,18.2
84667384329510413084,SN,240.38396,1.70639,18
48250122533027621831,SN,203.84575,-34.16028,16
43647711572643422626,SN,213.76108,-6.28778,21.2
2703470450153082413,SN,174.97879,-4.37122,19.3
11996724404058215082,SN,207.23137,-6.30997,19.2
76369314811608852385,SN,167.45771,-4.41289,20.5
15788710656112297130,SN,194.86958,-12.33544,20.6
97750946692714343360,SN,171.79771,-6.38739,19.4
45920363672432809910,SN,154.07525,-5.74647,19.6
85475932938507524475,SN,210.95917,-4.01714,19.7
94643647625070594983,SN,148.58596,-4.85369,19.8
39770522569972306853,SN,143.92146,4.53703,18.8
81403850864835465196,SN,185.31308,-21.99881,16
47168947637843984382,SN,253.24221,2.39736,17.4
49407043875696324338,SN,118.285,50.12647,17.9
47428907755983131069,SN,180.86933,-5.78769,20.6
80171864661955602849,SN,189.08479,-12.47314,21
83830440610684742355,SN,158.73287,-6.47389,20.9
5914076067874801843,SN,150.33863,-6.56594,19.4
6528626561483194175,SN,241.29937,69.66431,17.8
30182787693767553893,SN,196.79387,-28.23403,14.1
32334148583784942853,SN,182.81492,17.89228,17.1
93444293523805965286,SN,201.98412,-13.41342,17.3
88843328714798434797,SN,263.16504,16.39858,16.5
61410236158467098016,SN,153.75758,65.13431,17.8
74792025318628360630,SN,176.95733,56.01669,16.6
24083392665002624619,SN,202.81767,29.37564,19.5
59343888454918583525,SN,145.17308,11.88569,18.6
56434262140834657665,SN,102.78196,12.92181,17.3
30965309340672783980,SN,34.56362,13.20539,17.2
52349915344016226498,SN,48.21963,4.70956,17.5
7029808761228872969,SN,309.30737,66.09728,14.3
42755146004064844840,SN,34.52017,38.07428,16.2
62018295716241531438,SN,114.23787,35.24411,15.5
77331286758776172269,SN,106.41971,50.58625,16.5
3502132694665925801,SN,351.99542,8.78392,16.5
87675546699192386482,SN,8.56446,0.07394,23.3
22375106297226559384,SN,53.25062,-27.86114,22.2
79098267378051048734,SN,53.04283,-28.10444,22.1
11608428892209778362,SN,182.29712,29.27631,18.5
62495621335887687851,SN,188.45133,15.18006,14.5
15469763084067586239,SN,37.91312,39.38119,18
6792019121884990416,SN,54.27383,-5.03861,15.5
92084390730618813972,SN,185.48758,4.46267,16
90077353702535848697,SN,128.79887,-8.38761,17.3
95719735851560221946,SN,14.41696,43.79322,16.2
52289710681154876277,SN,190.96629,-0.54872,15.7
27692909585203073883,SN,157.33029,26.10533,17.5
91491526653022034758,SN,154.56942,41.44117,14.5
62941240229373068858,SN,146.08229,-21.27361,14.6
22428962776006667152,SN,51.99517,39.90528,16.8
39259036043317830506,SN,153.40417,-0.936,17.5
23063871640691360541,SN,14.18233,-9.91194,17.2
7421893345439488720,SN,129.60254,25.75919,17.8
12009815491253922306,SN,16.29529,-20.29669,17.5
36978509231118992758,SN,122.55708,33.95828,16.1
77015002965923525469,SN,114.06958,-69.55606,18
55248496349999154980,SN,195.56808,78.5415,15.2
84304504955048840605,SN,353.44542,0.20444,22.7
69009351581208077351,SN,353.40746,0.20106,23.1
65146554585194572068,SN,352.97096,0.15897,21.1
74194356737531032586,SN,352.64917,0.27778,24.5
96751727011283033790,SN,352.45087,0.14083,24.9
87899810907644222097,SN,352.06208,0.08517,24.7
46631841894157464673,SN,351.81825,0.063,23.7
1389379319815650403,SN,63.76079,4.36289,24.1
61242082463214630699,SN,63.69062,6.64286,24
61106249035421884207,SN,63.51617,4.29861,23.5
81135189492855975677,SN,37.64842,1.16203,23.6
14306090316132287656,SN,37.52304,0.74794,24.9
10105387048444011412,SN,37.2245,1.27339,24.3
20007881829172833593,SN,37.09883,0.65267,23.5
21135108740455362181,SN,37.04863,0.72758,24.1
43553829060915018486,SN,36.99304,0.66022,22.4
45407129005620583005,SN,38.47662,0.54878,23.1
66129589773993866085,SN,45.75583,0.21403,25
866386456811263924,SN,45.82287,0.05183,25.3
22058800647273274849,SN,45.62671,0.17056,24.8
13558030619669470577,SN,339.3735,-0.19336,23.8
20487959833112412840,SN,14.51396,-27.67594,20.3
2685036595640198348,SN,334.03029,-36.84825,18.5
46400903600663458899,SN,171.57358,46.97575,16.5
70883404733183063893,SN,184.95137,29.62283,14.4
64590741840921473832,SN,41.58662,-30.31836,17.3
85663268327138489705,SN,70.93333,-5.31917,17.6
39600215312651211130,SN,38.18083,22.45222,18.5
34224798562234841608,SN,41.77867,-2.96219,20.4
29344964215527512719,SN,19.84458,-3.6055,19
42669663597113189107,SN,70.26983,-3.011,18.9
85041616041229576435,SN,40.055,4.91481,19.6
79266331644300947443,SN,18.87375,-4.51339,19
72582160359805833783,SN,70.36267,-2.86256,13.5
68230258284007039391,SN,309.32383,66.10319,15.4
64130438073978841435,SN,84.13167,16.63828,18.1
19517576364084759683,SN,20.73908,33.46611,18.1
10541517328944015036,SN,23.46792,-28.69917,17.5
76965966951823781680,SN,137.38612,33.12136,17.5
59571277316627596559,SN,43.28496,25.49006,17.5
41113336568268582898,SN,14.6925,12.74583,17.5
60082909394205898064,SN,334.04167,-36.84436,17.5
91196696547255134793,SN,102.50396,25.63181,17.8
82538480053746701703,SN,94.06733,-21.36939,17.9
53540734318904440404,SN,25.93938,4.22386,16.2
64730651512409798533,SN,26.85871,-0.03533,23.3
2434301394955865909,SN,24.2635,0.03275,23.4
84598455056276183951,SN,23.95637,0.14397,21.7
40718415698721890444,SN,23.49771,0.07092,22.2
1816830263557593663,SN,20.72,-0.27244,24.1
66991576341904046451,SN,17.24567,0.00689,21.8
8692576528899605348,SN,16.77475,-0.13161,22.8
19756745027488977520,SN,11.42621,0.05617,23.5
58026015032541995146,SN,358.46512,0.15636,22.4
18677950369998652990,SN,345.07317,-0.08681,22.1
79086159647948283102,SN,38.49867,20.97511,16.3
26342379614683619050,SN,67.31942,69.5335,18.2
80370931939515983140,SN,343.37446,31.64525,18
79211302414875913720,SN,354.06125,2.15244,16
60721554426862963057,SN,22.86217,14.28492,16.7
40292235617437283472,SN,27.04562,35.39644,17.8
42487741283533957940,SN,29.97858,23.63964,18
77421649528437823342,SN,32.77529,3.85192,15.4
45830632574310032507,SN,227.86837,13.48492,16.7
88521782840343310514,SN,227.2355,52.44808,18.2
10027791124469454694,AGN,221.03667,58.89211,0
8533686759117062870,AGN,353.26517,5.53986,0
68499139847855870509,SN,5.00608,-6.33433,14.2
11491663599468954438,AGN,218.68283,54.74069,0
69177174697885093340,AGN,198.31425,46.33356,0
63001918907804190592,SN,198.269,46.26464,20.8
75091988284736101157,SN,181.10529,-20.10056,17.5
78036849361853014112,SN,200.07625,-20.14736,18
37800239378522437677,SN,211.63042,-5.44694,18.2
69531325901191311990,SN,315.82967,-14.54694,17.4
36071174939954318444,SN,226.69458,12.86028,17.9
19205375601690130835,SN,227.82992,61.11983,17.1
25968551145589342181,SN,187.98337,14.42647,16.4
55178671845212036961,SN,212.23579,-0.09742,21.9
17917038066971858728,SN,153.51025,-0.23403,19.2
19801879985974684610,SN,223.05292,27.90617,19.3
23551288544643636135,SN,253.69037,39.98719,19.8
44073527179579374077,SN,190.82312,79.23303,19.2
14757694943356459104,SN,203.37379,33.05636,15.9
20212878560917688133,SN,172.21487,57.13444,18.3
31399083095109300008,SN,170.42871,20.15669,17.9
74057680863596935740,SN,240.67513,37.35956,16.3
5369341283885283649,SN,246.45171,40.34233,16.1
17220918664927740097,SN,151.3455,-34.21147,17
37948982404446109056,SN,210.44479,68.87958,17.6
81113465023610139371,SN,140.46696,51.00183,15
76358842035723970848,SN,285.42267,40.74786,16.5
77682351672088349581,SN,154.94504,45.52639,17.8
16605226191040107205,SN,260.66971,60.00358,18.1
40467372205753616544,SN,174.92708,31.90808,17.5
53638794466804750758,SN,257.90738,72.42097,17
53094683589005768976,SN,270.45312,7.01378,0
96706253806654302079,SN,195.17417,2.49606,17.5
71841372207804519189,SN,196.72692,-12.61989,20.1
44022549428819806114,SN,174.94342,-8.85967,18.8
19120823497694078118,SN,215.28117,-5.95717,19.7
99978248458468962830,SN,179.25167,-11.444,19.6
15852875303852519139,SN,191.2535,-6.45839,20.5
98840163357575313628,SN,168.05667,-5.07911,21.2
21703461242661744192,SN,172.21671,-12.30231,19.1
30405394731143475539,SN,177.90996,-12.48564,20.8
46904557024814990366,SN,165.31567,-11.75422,20.5
98384104246135440889,SN,163.69571,61.28889,16.8
43788891365780628744,SN,181.03042,62.50033,15.5
80385610054287322082,SN,177.46783,-0.68886,20.8
99399318148790915964,SN,125.91083,18.30567,15.8
41155635161616803392,SN,142.62154,16.4355,17.7
94219032328463344586,SN,127.1295,17.47094,18.9
50133170365377391256,SN,166.31862,-6.02569,20.6
28520524996441407008,SN,154.83071,-2.8275,20
39578334418689701017,SN,154.73487,-10.42169,20.5
82267216561870347404,SN,221.18275,58.92842,18
5966407116525860752,SN,210.99133,15.85256,18.5
95101950769613490404,SN,165.40154,-6.10878,17.6
51259593144406015286,SN,163.95708,-9.33969,18.6
76799421286999401848,SN,134.74171,-7.36942,19.2
65375735326007026324,SN,155.79708,17.985,18.8
57058862179871369697,SN,139.12858,13.65061,18.3
7881557123068307678,SN,140.06667,0.561,19.7
64676210084675435661,SN,144.54496,-5.14894,18.8
7503205570184290159,SN,127.44775,4.62736,19.4
98403644738163204269,SN,96.85987,-35.84006,18.2
50757342209415941394,SN,180.29404,14.10342,15
91366257720908194787,SN,126.04533,12.11628,17.8
18826868920028080869,SN,156.25267,53.87694,18.3
86764334671770546805,SN,126.92512,21.48744,15.5
92788615362751802480,SN,155.65512,27.3555,16.2
99583565524865462035,SN,133.63429,36.51142,16.1
80607049065874879075,SN,64.44496,-4.83567,23.4
99899320514417556264,SN,142.45896,-4.73856,23.6
52767442961396205952,SN,141.679,-5.63272,23.1
51385896020055767830,SN,141.75737,-5.67278,24.1
34901078947465546057,SN,142.03367,-4.97711,23.8
9848634238858309626,SN,142.12192,-4.62244,23.5
17052047935014828072,SN,120.18879,5.52428,22.3
25617698833302144993,SN,161.03633,-0.81792,21.8
89708801003184161874,SN,160.52175,-0.48339,24.1
48069908646235733580,SN,151.11637,-7.59753,23.3
30872880137227019877,SN,151.44417,-7.45869,23.4
23544907176803641326,SN,142.13317,-0.32664,23.2
60139534243601477149,SN,120.77525,3.41433,21.5
23843378127126932680,SN,83.88446,-69.49781,16.9
88616925369372875985,SN,168.91304,-5.49022,21.4
11903172618893024771,SN,171.81271,-6.17594,19.8
83039721208010040427,SN,199.31821,-18.55372,18
43791669045735536669,SN,172.11825,58.56083,15.6
60839300661914393081,SN,152.21337,71.17858,19.6
34442092888669915225,SN,182.81712,74.80192,16.9
16607627287379386329,SN,226.98033,54.76111,18.3
44500050268389393268,SN,19.82525,15.92336,21.3
67292918683360304773,SN,44.80254,3.49417,20.5
15308861181966676715,SN,100.71462,41.42192,18.2
77033409347940315405,SN,59.38721,-27.20378,20
76883558239710331885,SN,311.13375,-68.72694,14
83680369550636972711,SN,104.82792,57.74472,18
77429279928578595420,SN,24.32292,5.88064,14.6
9560080875658832208,SN,350.11446,15.92881,24.8
76978571530389850534,SN,349.99029,16.05542,20.1
8104058429474266801,SN,74.06446,-3.77742,23.6
8386630949483647246,SN,288.80287,-54.11381,16.5
78243271628979089283,SN,339.87608,8.60592,16
45856871080609725672,SN,15.86196,32.23678,15.2
36955711895199333177,SN,28.38054,-53.97208,17.5
48860651557585949138,SN,85.55008,69.37397,17.8
