ID,RA,DEC,Label,Redshift,Host Redshift,Discovering Group/s,Classifying Group/s,Associated Group/s,Disc. Internal Name,Disc. Instrument/s,Class. Instrument/s,TNS AT,Public,End Prop. Period,Discovery Mag,Discovery Mag Filter,Discovery Date (UT),Sender,Ext. catalog/s,SDSS objid,SDSS type,SDSS distance,SDSS ra,SDSS dec,SDSS u,SDSS g,SDSS r,SDSS i,SDSS z,SDSS obj,SDSS run,SDSS rerun,SDSS field,SDSS camcol
25757,170.72871,16.58972,VS,,,,ZTF,,,Other - Other,P60 - SED-Machine,1,1,,13.8,Clear-,4/3/2018 21:26,Camarasa,,1.24E+18,3,0.012612074,170.7289267,16.58968741,13.86334,12.79665,12.44011,12.20235,12.07429,14,5360,301,164,3
25571,215.7105,-22.30803,VS,,,GaiaAlerts,ePESSTO,GaiaAlerts,Gaia18aqr,Gaia - Gaia-photometric,ESO-NTT - EFOSC2-NTT,1,1,,16.84,G-Gaia,3/16/2018 8:34,Gaia_Bot1,,1.24E+18,6,0.181291143,215.712705,-22.31025893,20.02527,18.54291,17.95671,17.74549,17.62605,246,6174,301,264,2
22342,15.52833,1.27577,VS,0,,ATLAS,ePESSTO,ATLAS,ATLAS17kol,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,16.69,orange-ATLAS,9/12/2017 11:18,ATLAS_Bot1,,1.24E+18,3,0.003751069,15.52827767,1.275804226,21.93943,22.02399,21.84586,21.91493,21.07194,632,7717,301,433,1
22303,102.26946,17.50114,VS,,,PTSS,,PTSS,PTSS-17waj,CNEOST - STA1600,NOT - ALFOSC,1,1,,17.4,i-Sloan,9/7/2017 20:27,Li,,1.24E+18,6,0.124958511,102.2689956,17.50317499,24.36018,22.22068,20.81611,20.36512,20.18426,3167,7942,301,27,1
22013,33.11746,46.89256,VS,,,ATLAS,,ATLAS,ATLAS17juy,ATLAS1 - ACAM1,Ekar - AFOSC,1,1,,17.53,cyan-ATLAS,8/23/2017 14:00,ATLAS_Bot1,,1.24E+18,6,0.190283257,33.1174932,46.89573131,24.2354,23.69602,21.76638,21.35751,20.76744,1657,3642,301,20,5
16821,132.26983,14.41406,VS,,,ASAS-SN,ASAS-SN,ASAS-SN,ASASSN-16pc,"ASASSN-2 - Cassius, ASASSN-1 - Brutus",LCO-duPont - WFCCD,1,1,,16.6,V-Johnson,12/22/2016 14:09,Stanek,,1.24E+18,3,0.10270229,132.2691615,14.41564454,22.18491,21.39196,20.68709,20.40983,20.0589,615,5182,301,120,4
11355,118.51229,-1.23242,VS,,,ATLAS,,ATLAS,ATLAS16aed,ATLAS1 - ACAM1,,1,1,,17.38,orange-ATLAS,2/27/2016 9:07,Young,,1.24E+18,3,0.001472589,118.5122995,-1.232397385,22.32478,21.95266,21.78947,21.89479,21.22782,1687,2194,301,55,3
26585,257.236,27.39807,AGN,0.106,,ZTF,ePESSTO,ZTF,ZTF18aarqliy,P48 - ZTF-Cam,ESO-NTT - EFOSC2-NTT,1,1,,18.33,r-ZTF,4/24/2018 10:29,ZTF_Bot1,,1.24E+18,3,0.005248185,257.2359486,27.39814462,19.21676,17.21658,16.30145,15.89216,15.58177,621,3705,301,380,6
25832,241.41767,15.59205,AGN,0.041,,ATLAS,ePESSTO,ATLAS,ATLAS18nch,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.956,orange-ATLAS,3/30/2018 12:25,ATLAS_Bot1,,1.24E+18,3,0.004058078,241.4176637,15.59198264,17.88825,16.20054,15.35351,14.96123,14.68153,574,4678,301,263,6
25555,196.08737,1.15093,AGN,0.061,,ATLAS,ePESSTO,ATLAS,ATLAS18mms,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.196,orange-ATLAS,3/7/2018 13:53,ATLAS_Bot1,,1.24E+18,3,0.004955167,196.0873972,1.151007975,18.55744,16.81662,16.06835,15.73624,15.45644,169,756,301,536,6
24164,10.27962,-9.44795,AGN,0.047,,ATLAS,ePESSTO,ATLAS,ATLAS17nzb,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.889,orange-ATLAS,12/9/2017 7:16,ATLAS_Bot1,,1.24E+18,3,0.012428821,10.27958343,-9.448153982,20.42943,18.44889,17.62484,17.22237,16.90594,177,1666,301,259,5
22966,17.2465,32.63447,AGN,,0.017,TNTS,iPTF,TNTS,,BAO-0.6m - BATC,P60 - SED-Machine,1,1,,17.3,Clear-,10/26/2017 17:45,Li,,1.24E+18,3,0.016522971,17.24668777,32.63424454,16.10714,14.17009,13.28773,12.84742,12.52633,302,8112,301,37,5
19794,213.57117,35.42874,VS,0.01062,,Pan-STARRS1,,Pan-STARRS1,PS17chm,PS1 - GPC1,P200 - DBSP,1,1,,19.32,i-Sloan,4/12/2017 11:34,PS1_Bot1,,1.24E+18,6,0.000776878,213.5711829,35.42873244,22.71407,23.22039,22.86953,24.3618,22.8269,98,4002,301,45,1
17077,123.30575,45.99154,VS,0.001,0.001491,"LOSS, iPTF",LCOGT SN-KP,iPTF, LOSS,kait-17A,"Other - Other, P48 - CFH12k",FTN - FLOYDS-N,1,1,,18.5,Clear-,1/6/2017 12:11,Zheng,1.24E+18,6,0.145703842,123.3027733,45.99026726,19.31981,19.3396,19.40871,19.17795,19.52733,147,1345,301,110,4
21779,11.35621,39.84787,SN,,,"ATLAS, GaiaAlerts",Global SN Project,ATLAS, GaiaAlerts,ATLAS17jgy,"ATLAS1 - ACAM1, Gaia - Gaia-photometric",FTN - FLOYDS-N,1,1,,16.77,orange-ATLAS,8/7/2017 13:16,ATLAS_Bot1,1.24E+18,6,0.117419212,11.35734613,39.84962185,25.04066,22.70264,21.77249,21.02288,23.19971,199,7210,301,84,6
24973,217.04737,16.48112,AGN,0.56,,ATLAS,ePESSTO,ATLAS,ATLAS18ltx,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,17.724,orange-ATLAS,1/31/2018 12:23,ATLAS_Bot1,,1.24E+18,3,0.004894653,217.0474443,16.48108031,19.92654,19.36465,19.44887,18.93818,18.93793,241,5314,301,260,2
22706,323.54296,-1.88813,AGN,0.29786,,GaiaAlerts,,GaiaAlerts,Gaia17coj,Gaia - Gaia-photometric,P60 - SED-Machine,1,1,,16.88,G-Gaia,10/9/2017 1:29,Gaia_Bot1,,1.24E+18,6,0.000817329,323.5429707,-1.888121604,18.84194,18.17832,17.64241,17.26174,16.89375,244,7778,301,73,3
1570,353.26517,5.53986,AGN,,,,,,,,,0,1,,0,,0000-00-00 00:00:00,,,1.24E+18,6,0.022670373,353.2650687,5.539495848,19.57315,19.11212,19.16734,18.86798,18.88358,99,7754,301,270,5
962,232.75737,50.29661,AGN,,,,,,,,,0,1,,0,,0000-00-00 00:00:00,,,1.24E+18,6,0.00982939,232.7571384,50.29668032,19.26443,19.18261,18.9232,18.9166,18.93631,132,3225,301,139,5
961,231.31229,50.57742,AGN,,,,,,,,,0,1,,0,,0000-00-00 00:00:00,,,1.24E+18,6,0.022125104,231.3118964,50.57769109,21.0351,20.35037,20.29045,19.95523,19.96549,116,3225,301,133,4
808,4.59821,32.01975,AGN,,,,,,,,,0,1,,0,,0000-00-00 00:00:00,,,1.24E+18,3,0.014187433,4.598054417,32.01994624,17.94324,16.38083,15.60021,15.15935,14.85271,28,7210,301,21,5
26202,165.62621,55.59883,SN,0.08,,"GaiaAlerts, ATLAS, Pan-STARRS1",NUTS,ATLAS, GaiaAlerts, Pan-STARRS1,Gaia18beg,"Gaia - Gaia-photometric, ATLAS1 - ACAM1, PS1 - GPC1",,1,1,,18.26,G-Gaia,5/6/2018 17:19,1.24E+18,3,0.020809235,165.6267226,55.5986392,20.87276,20.01687,19.7222,19.48737,19.57391,262,2735,301,113,3
20621,154.77342,46.45391,SN,0.030721,,"GaiaAlerts, Pan-STARRS1",,GaiaAlerts, Pan-STARRS1,Gaia17biu,"Gaia - Gaia-photometric, PS1 - GPC1","BAO-2.16m - Cassegrain, NOT - ALFOSC",1,1,,16.72,G-Gaia,5/23/2017 21:40,Gaia_Bot1,1.24E+18,6,0.018456115,154.7730168,46.45377788,20.94534,20.30926,20.42897,20.36016,20.45763,65,3059,301,17,5
13445,180.71542,44.25761,SN,0.102,,GaiaAlerts,NUTS,GaiaAlerts,Gaia16apd,Gaia - Gaia-photometric,,1,1,,17.35,G-Gaia,5/16/2016 19:09,Gaia_Bot1,,1.24E+18,3,0.002097605,180.7154662,44.25762124,22.12942,21.72541,21.75536,21.17904,21.74952,301,3818,301,148,2
10968,173.42312,0.72597,SN,0.11,0.1136,Pan-STARRS1,PESSTO,Pan-STARRS1,PS15ae,PS1 - GPC1,ESO-NTT - EFOSC2-NTT,1,1,,16.96,w-PS1,2/15/2015 11:12,Smartt,,1.24E+18,3,0.004229074,173.4230682,0.725922181,23.10905,22.29827,22.05922,22.05945,21.6307,564,756,301,385,5
18469,172.97079,29.99587,SN,0.148,,Pan-STARRS1,PESSTO,Pan-STARRS1,PS17bgn,PS1 - GPC1,ESO-NTT - EFOSC2-NTT,1,1,,18.33,i-Sloan,2/18/2017 9:56,PS1_Bot1,,1.24E+18,3,0.005779317,172.9707324,29.99578761,20.20376,19.25158,18.45225,17.7032,17.71326,160,5061,301,380,5
22413,352.98567,26.32581,SN,0.031,0.031,TNTS,ePESSTO,TNTS,,BAO-0.6m - BATC,ESO-NTT - EFOSC2-NTT,1,1,,19.4,Clear-,9/17/2017 4:48,Li,,1.24E+18,6,0.207686815,352.989363,26.32479741,21.98429,21.05532,20.46457,20.13311,19.8402,135,8103,301,54,2
19364,242.43508,48.0354,SN,0.037,,"ATLAS, GaiaAlerts, Pan-STARRS1",,ATLAS, GaiaAlerts, Pan-STARRS1,ATLAS17deh,"ATLAS1 - ACAM1, Gaia - Gaia-photometric, PS1 - GPC1",Ekar - AFOSC,1,1,,17.81,cyan-ATLAS,3/26/2017 13:17,1.24E+18,3,0.098696423,242.4368552,48.03426123,24.09898,22.19278,20.85071,19.98853,19.71264,454,2248,301,93,2
19240,120.98008,26.52017,SN,0.022,0.021648,"ASAS-SN, Pan-STARRS1",,ASAS-SN, Pan-STARRS1,ASASSN-17ds,"ASASSN-2 - Cassius, ASASSN-1 - Brutus, PS1 - GPC1",LCO-duPont - WFCCD,1,1,,17.2,V-Johnson,3/17/2017 8:45,Dong,1.24E+18,6,0.032573025,120.9805577,26.5205047,23.615,21.361,21.18116,21.25303,21.64468,100,3513,301,73,5
19238,159.55383,28.11724,SN,0.042,,"ATLAS, GaiaAlerts",PESSTO,ATLAS, GaiaAlerts,ATLAS17cpj,"ATLAS1 - ACAM1, Gaia - Gaia-photometric",ESO-NTT - EFOSC2-NTT,1,1,,17.52,orange-ATLAS,3/17/2017 9:54,ATLAS_Bot1,1.24E+18,3,0.050024365,159.5531321,28.11780237,18.8043,17.66849,17.31812,17.07033,17.06313,93,5061,301,301,5
25552,185.54337,26.99457,SN,0.0792,,ATLAS,ePESSTO,ATLAS,ATLAS18mmu,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,-20.303,orange-ATLAS,1/15/2018 16:07,ATLAS_Bot1,,1.24E+18,3,0.004918248,185.543456,26.99454092,19.91174,18.02607,17.11316,16.72105,16.41747,126,5115,301,95,2
24573,160.85096,7.10006,SN,0.083,,GaiaAlerts,ePESSTO,GaiaAlerts,Gaia18aaz,Gaia - Gaia-photometric,ESO-NTT - EFOSC2-NTT,1,1,,18.89,G-Gaia,1/2/2018 3:08,Gaia_Bot1,,1.24E+18,3,0.031726624,160.8512065,7.099591222,17.77046,16.50938,15.92143,15.55293,15.34035,96,3015,301,312,4
24043,126.57692,20.66452,SN,0.064,,Pan-STARRS1,ePESSTO,Pan-STARRS1,PS17fjs,PS1 - GPC1,ESO-NTT - EFOSC2-NTT,1,1,,20.14,r-Sloan,12/23/2017 11:15,PS1_Bot1,KEGS-C16,1.24E+18,3,0.071431858,126.5766125,20.66336476,18.06045,16.5059,15.77307,15.32659,15.071,314,4508,301,90,1
17398,167.71996,28.27422,SN,0.037,,"POSS, Pan-STARRS1",ePESSTO,Pan-STARRS1, POSS,,"Other - Other, PS1 - GPC1",ESO-NTT - EFOSC2-NTT,1,1,,18,Clear-,1/22/2017 9:26,Puckett,1.24E+18,6,0.009873375,167.7198921,28.27437331,22.55739,22.8704,23.17415,24.2678,22.82697,111,5071,301,346,2
6351,40.63675,-1.35836,SN,,,,,,,,,0,1,,22.9,,8/30/2013 0:00,,,1.24E+18,3,0.15556005,40.63931366,-1.358751472,23.68257,21.84578,21.15522,20.99307,20.85142,519,7778,301,588,5
4272,350.95258,-1.13614,SN,,,,,,,,,0,1,,20.2,,9/4/2007 0:00,,,1.24E+18,3,0.002692993,350.9525617,-1.136181005,22.77939,20.91501,19.59724,19.13686,18.77071,333,4145,301,50,1
3920,40.60029,-0.79653,SN,,,,,,,,,0,1,,22.6,,11/23/2006 0:00,,,1.24E+18,3,0.071569786,40.60022177,-0.795339123,22.76244,21.96985,20.27549,19.66822,19.02818,112,4263,301,387,2
3791,27.169,-0.57658,SN,,,,,,,,,0,1,,21.5,,10/17/2006 0:00,,,1.24E+18,3,0.056885248,27.16947269,-0.575758138,20.59202,19.40971,18.88136,18.56639,18.33896,195,4874,301,602,2
3638,13.23471,0.44786,SN,,,,,,,,,0,1,,21.2,,9/12/2006 0:00,,,1.24E+18,3,0.001709169,13.23468192,0.447855175,21.71957,20.14126,18.96519,18.44301,18.0706,162,4263,301,204,5
2356,234.10625,9.47167,SN,,,,,,,,,0,1,,22.9,,5/7/2002 0:00,,,1.24E+18,6,0.034426273,234.1068051,9.471841402,24.71277,23.99615,23.05988,22.46592,21.99324,647,3996,301,200,2
2337,210.19333,4.5615,SN,,,,,,,,,0,1,,22.4,,4/17/2002 0:00,,,1.24E+18,3,0.225767787,210.1912887,4.564665124,21.94347,20.94671,20.16947,19.85553,19.73335,742,2247,301,329,4
2333,210.03312,4.91261,SN,,,,,,,,,0,1,,24.1,,4/12/2002 0:00,,,1.24E+18,6,0.14407728,210.0312633,4.914141022,24.61162,24.3332,23.84879,21.92957,22.26272,1009,2190,301,187,4
2172,158.4015,0.20033,SN,,,,,,,,,0,1,,18.7,,1/23/2001 0:00,,,1.24E+18,3,0.01443853,158.4016502,0.200518052,20.98959,19.81379,19.2464,19.04363,19.2733,317,2141,301,106,4
1202,173.23804,50.24544,SN,,,,,,,,,0,1,,18,,3/18/1997 0:00,,,1.24E+18,6,0.111720844,173.2351295,50.24549185,22.91156,24.06197,23.14512,23.10241,22.7626,61,2964,301,272,5
1036,124.77692,7.72256,SN,,,,,,,,,0,1,,22.6,,11/20/1995 0:00,,,1.24E+18,3,0.029327307,124.7774131,7.722573335,22.83878,23.06065,21.65255,21.59159,21.5428,1808,3631,301,55,4
1034,70.13996,-5.501,SN,,,,,,,,,0,1,,24,,11/20/1995 0:00,,,1.24E+18,3,0.050881676,70.14070199,-5.501416721,22.6636,21.66324,20.72938,20.39978,19.75734,313,1037,301,203,1
1033,45.28133,0.35539,SN,,,,,,,,,0,1,,22.7,,11/20/1995 0:00,,,1.24E+18,3,0.024277526,45.28167446,0.355602299,23.07113,22.45995,21.62644,21.5678,20.66173,456,4849,301,757,4
1032,36.6075,0.81228,SN,,,,,,,,,0,1,,22.6,,11/19/1995 0:00,,,1.24E+18,3,0.023226404,36.60777509,0.812552378,25.65681,24.22847,22.27228,21.01558,20.83274,1057,2820,301,110,5
1031,36.23142,0.88542,SN,,,,,,,,,0,1,,22.5,,11/19/1995 0:00,,,1.24E+18,3,0.113050858,36.2310906,0.883564829,24.16886,22.89994,21.23191,20.61017,20.18827,592,7717,301,571,1
1029,19.63583,7.90097,SN,,,,,,,,,0,1,,20.7,,10/29/1995 0:00,,,1.24E+18,3,0.057859828,19.63541283,7.900098685,20.8809,19.59778,18.93739,18.6193,18.42909,202,5641,301,126,5
1028,16.21225,4.56472,SN,,,,,,,,,0,1,,22.7,,11/20/1995 0:00,,,1.24E+18,3,0.023164662,16.21263688,4.564701866,23.53707,25.50987,23.01126,21.6128,21.59577,957,7727,301,174,3
1027,15.39708,4.43744,SN,,,,,,,,,0,1,,23.3,,11/19/1995 0:00,,,1.24E+18,3,0.030122106,15.39753466,4.437224227,23.02869,21.74004,20.73818,20.18137,19.89508,559,7718,301,91,2
1026,15.33504,4.30939,SN,,,,,,,,,0,1,,23.1,,11/19/1995 0:00,,,1.24E+18,3,0.059867074,15.33603566,4.309489158,22.68435,21.72535,19.9051,19.21832,18.71052,338,7718,301,91,2
1025,7.26775,7.85556,SN,,,,,,,,,0,1,,22.4,,11/19/1995 0:00,,,1.24E+18,3,0.039078235,7.268041136,7.856143969,25.55055,23.34834,23.01907,21.71689,22.41195,860,5641,301,45,4
988,154.86117,50.87208,SN,,,,,,,,,0,1,,21.8,,2/13/1994 0:00,,,1.24E+18,6,0.130546623,154.8605374,50.86994116,24.29946,22.6394,22.45815,21.4701,21.0691,536,2821,301,79,3
711,233.12192,1.62428,SN,,,,,,,,,0,1,,18.5,,6/9/1988 0:00,,,1.24E+18,6,0.019712493,233.1222453,1.624233374,20.12636,19.71765,19.5675,19.23936,19.31594,325,1458,301,723,3
619,38.87729,-7.15847,SN,,,,,,,,,0,1,,14,,8/28/1984 0:00,,,1.24E+18,3,0.068719064,38.87617947,-7.158782439,21.79712,21.34041,20.73391,21.23634,22.43082,166,6572,301,162,3
608,186.73229,15.055,SN,,,,,,,,,0,1,,16,,1/4/1984 0:00,,,1.24E+18,6,0.178136645,186.7298284,15.05322127,22.26296,22.21592,24.80202,24.3618,22.82689,57,3970,301,34,4
602,155.87254,19.86547,SN,,,,,,,,,0,1,,12,,11/4/1983 0:00,,,1.24E+18,6,0.10369898,155.8726202,19.86374333,23.93463,25.11438,20.38257,24.3618,21.87743,133,5183,301,167,3
599,27.55463,27.19864,SN,,,,,,,,,0,1,,14,,9/18/1983 0:00,,,1.24E+18,3,0.091400897,27.55403125,27.19721277,23.00608,21.99192,22.71543,23.87738,22.82691,47,8105,301,118,1
26605,210.149,-7.73504,SN,0.076,,ATLAS,ePESSTO,ATLAS,ATLAS18pkq,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,19.083,orange-ATLAS,5/14/2018 11:08,ATLAS_Bot1,,1.24E+18,3,0.097966924,210.1474017,-7.734642855,18.78298,16.60694,15.67673,15.2535,14.90403,153,6174,301,161,5
26599,249.24025,63.96993,SN,0.0632,,ATLAS,Global SN Project,ATLAS,ATLAS18pje,ATLAS1 - ACAM1,FTN - FLOYDS-N,1,1,,18.67,cyan-ATLAS,5/18/2018 11:35,ATLAS_Bot1,,1.24E+18,3,0.072780421,249.243014,63.96991835,23.90625,20.8244,20.50433,20.44112,20.77806,280,6162,301,108,5
26581,291.91083,61.94683,SN,,,ASAS-SN,ASAS-SN,ASAS-SN,ASASSN-18kl,ASASSN-4 - Leavitt,LT - SPRAT,1,1,,17.2,g-Sloan,5/16/2018 7:40,Stanek,,1.24E+18,3,0.033420225,291.9115309,61.94727899,18.04724,16.37993,15.68398,15.31369,14.97725,328,6162,301,235,2
26580,248.92817,4.82591,SN,0.06,,"ATLAS, Pan-STARRS1",ePESSTO,ATLAS, Pan-STARRS1,ATLAS18pda,"ATLAS1 - ACAM1, PS1 - GPC1",ESO-NTT - EFOSC2-NTT,1,1,,19.019,orange-ATLAS,5/8/2018 13:12,ATLAS_Bot1,1.24E+18,3,0.05214621,248.9290422,4.825911787,21.75774,20.09813,19.58306,19.40354,19.22691,1214,3894,301,303,2
26577,224.3695,5.84253,SN,0.059,0.059,"TNTS, ATLAS, LOSS, ZTF",TNTS,ATLAS, LOSS, TNTS, ZTF,,"BAO-0.6m - BATC, ATLAS1 - ACAM1, Other - Other, P48 - ZTF-Cam",Lijiang-2.4m - YFOSC,1,1,,18.6,Clear-,1.24E+18,3,0.149925344,224.3674025,5.843904783,17.81327,15.87806,15.05397,14.64639,14.32605,193,2391,301,115,4
26244,167.45933,28.97138,SN,0.032,,ZTF,ePESSTO,ZTF,ZTF18aarcypa,P48 - ZTF-Cam,ESO-NTT - EFOSC2-NTT,1,1,,18.89,r-ZTF,5/7/2018 4:30,ZTF_Bot1,,1.24E+18,3,0.013302785,167.4595787,28.97133733,17.61127,15.72726,14.92329,14.54517,14.26085,185,5061,301,347,4
26226,246.62421,17.32059,SN,0.09,,ATLAS,ePESSTO,ATLAS,ATLAS18oas,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,19.313,orange-ATLAS,5/9/2018 13:12,ATLAS_Bot1,,1.24E+18,3,0.028335813,246.6237328,17.32046537,21.10047,19.34555,18.40186,17.88568,17.45621,435,4671,301,123,4
26225,248.56567,26.88957,SN,0.07,,ATLAS,ePESSTO,ATLAS,ATLAS18oat,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,19.164,orange-ATLAS,5/9/2018 13:03,ATLAS_Bot1,,1.24E+18,3,0.073770155,248.5646056,26.89035129,24.55909,23.15154,21.65093,20.99854,20.69531,854,3723,301,169,5
26222,224.76904,19.5872,SN,0.054,,ATLAS,ePESSTO,ATLAS,ATLAS18oav,ATLAS1 - ACAM1,ESO-NTT - EFOSC2-NTT,1,1,,18.25,orange-ATLAS,5/9/2018 11:55,ATLAS_Bot1,,1.24E+18,6,0.002839073,224.7690729,19.58723574,22.12241,25.11438,24.31181,24.3618,22.8269,165,4678,301,154,3
26209,251.60537,25.42146,SN,0.056,,"GaiaAlerts, ATLAS",ePESSTO,ATLAS, GaiaAlerts,Gaia18bek,"Gaia - Gaia-photometric, ATLAS1 - ACAM1",ESO-NTT - EFOSC2-NTT,1,1,,17.8,G-Gaia,5/7/2018 18:31,Gaia_Bot1,1.24E+18,3,0.003407164,251.6054318,25.42147044,19.76712,18.04527,17.19778,16.77378,16.44994,394,3958,301,159,4
26208,231.85508,-0.44789,SN,0.053,0.053,"PTSS, ATLAS","PTSS, ePESSTO",ATLAS, PTSS,PTSS-18ecg,"CNEOST - STA1600, ATLAS1 - ACAM1","Lijiang-2.4m - YFOSC, ESO-NTT - EFOSC2-NTT",1,1,,17.9,r-Sloan,5/8/2018 17:15,Li,1.24E+18,6,0.016324379,231.855278,-0.447703426,25.50277,24.07784,22.05728,21.14067,20.3789,216,756,301,775,2
26206,222.40958,25.3702,SN,0.033927,,"SNHunt, ATLAS, ASAS-SN",,ASAS-SN, ATLAS, CRTS, SNHunt,,"Other - Other, ATLAS1 - ACAM1, ASASSN-3 - Paczynski",LT - SPRAT,1,1,,18,V-crts-CRTS,1.24E+18,3,0.020507995,222.4092033,25.37023101,24.29706,22.47868,21.23506,20.72147,20.25617,76,4646,301,183,5
26183,128.47783,55.5415,SN,,,ATLAS,,ATLAS,ATLAS18nvs,ATLAS1 - ACAM1,BAO-2.16m - Cassegrain,1,1,,17.64,orange-ATLAS,5/6/2018 7:17,ATLAS_Bot1,,1.24E+18,6,0.067205906,128.4797774,55.54129875,20.95478,20.69534,20.80452,21.04869,21.43059,178,4204,301,166,2
26182,187.32329,6.34114,SN,0.086,,ZTF,ePESSTO,ZTF,ZTF18aaphzut,P48 - ZTF-Cam,ESO-NTT - EFOSC2-NTT,1,1,,18.76,r-ZTF,5/5/2018 4:03,ZTF_Bot1,,1.24E+18,3,0.009888269,187.3231316,6.341091413,21.67603,19.74373,18.81956,18.36445,17.99882,415,3841,301,150,1
26178,199.52763,27.87339,SN,,,"ZTF, ATLAS",ZTF,ATLAS, ZTF,ZTF18aajpjdi,"P48 - ZTF-Cam, ATLAS1 - ACAM1",,1,1,,20.04,r-ZTF,4/14/2018 7:24,ZTF_Bot1,1.24E+18,3,0.014222451,199.5276377,27.87315306,19.07353,18.1646,17.84087,17.53318,17.43182,90,5115,301,177,6
26174,208.32979,-4.85885,SN,0.075,0.063,,,,C17-0118,CTIO-4m - DECAM,Lick 3m - KAST,1,1,,19.826,i-Sloan,5/2/2018 14:44,Narayan,KEGS-C16,1.24E+18,3,0.057367406,208.330351,-4.859625674,19.21115,17.81734,17.20933,16.82898,16.56257,268,6166,301,145,4
26172,166.19792,-15.63311,SN,0.072,0.071746,"ASAS-SN, ATLAS",,ASAS-SN, ATLAS,ASASSN-18jp,"ASASSN-3 - Paczynski, ASASSN-5 - Payne-Gaposchkin, ATLAS1 - ACAM1",Lick 3m - KAST,1,1,,18.2,g-Sloan,5/5/2018 18:43,Stanek,1.24E+18,3,0.164168922,166.1961872,-15.63527841,17.97268,15.98542,15.03979,14.57042,14.22228,204,5976,301,63,6
26162,155.67162,15.93892,SN,0.044,0.044541,"ASAS-SN, ZTF",DAO_OTS,ASAS-SN, ZTF,ASASSN-18jn,"ASASSN-5 - Payne-Gaposchkin, ASASSN-4 - Leavitt, P48 - ZTF-Cam","Lick 3m - KAST, Plaskett Telescope - Plaskett",1,1,,17,g-Sloan,5/6/2018 3:50,Stanek,1.24E+18,3,0.032470776,155.6713766,15.93940794,17.05551,15.41455,14.66936,14.29824,14.01378,188,5360,301,67,5
26159,195.48075,7.60169,SN,0.060885,,ATLAS,,ATLAS,ATLAS18nuw,ATLAS1 - ACAM1,LT - SPRAT,1,1,,18.685,orange-ATLAS,5/5/2018 10:23,ATLAS_Bot1,,1.24E+18,3,0.19979945,195.4789986,7.598848319,17.37522,15.86576,15.0854,14.68481,14.3603,59,3842,301,96,4
26158,217.25217,17.32517,SN,0.052,,ATLAS,,ATLAS,ATLAS18nut,ATLAS1 - ACAM1,Lick 3m - KAST,1,1,,18.083,orange-ATLAS,5/5/2018 11:05,ATLAS_Bot1,,1.24E+18,6,0.111701753,217.2541062,17.32539243,24.60762,24.97237,24.32092,22.32541,22.01697,60,5308,301,166,4
26157,350.74308,-1.02789,SN,0.034,0.034266,ASAS-SN,,ASAS-SN,ASASSN-18jl,ASASSN-3 - Paczynski,Keck1 - LRIS,1,1,,16.9,g-Sloan,5/5/2018 9:36,Stanek,,1.24E+18,3,0.015140582,350.7431844,-1.028119723,19.27048,18.05561,17.62726,17.32285,17.22971,352,2662,301,221,1
26115,231.65958,28.86628,SN,0.08,,"GaiaAlerts, ZTF, ATLAS",NUTS,ATLAS, GaiaAlerts, ZTF,Gaia18bca,"Gaia - Gaia-photometric, P48 - ZTF-Cam, ATLAS1 - ACAM1",NOT - ALFOSC,1,1,,18.56,G-Gaia,4/28/2018 12:08,1.24E+18,3,0.012762487,231.6598173,28.86632553,19.10822,17.80843,17.16231,16.76826,16.52267,488,4002,301,156,1
26108,163.15962,22.22875,SN,0.079,,GaiaAlerts,ePESSTO,GaiaAlerts,Gaia18bbr,Gaia - Gaia-photometric,ESO-NTT - EFOSC2-NTT,1,1,,18.81,G-Gaia,4/28/2018 5:05,Gaia_Bot1,,1.24E+18,3,0.111568734,163.1590914,22.23054395,18.54581,16.70633,15.80467,15.40456,15.09094,146,5137,301,328,1
26087,260.47942,29.30933,SN,0.09,,GaiaAlerts,ePESSTO,GaiaAlerts,Gaia18bav,Gaia - Gaia-photometric,ESO-NTT - EFOSC2-NTT,1,1,,18.6,G-Gaia,4/25/2018 18:28,Gaia_Bot1,,1.24E+18,3,0.184108743,260.4811592,29.31199753,23.16919,22.12251,21.35446,21.09936,20.58469,1656,2248,301,248,5
26074,261.96804,60.09606,SN,0.028,,"ISSP, ZTF",NUTS,ISSP, ZTF,,"Other - Other, P48 - ZTF-Cam",NOT - ALFOSC,1,1,,17.9,Clear-,4/26/2018 0:28,Ciabattari,1.24E+18,3,0.077304964,261.9688476,60.09728389,16.78494,14.85204,14.01812,13.58886,13.27892,175,2574,301,38,4
